,protected,name,verified,location,id,public_metrics,url,profile_image_url,username,description,entities,pinned_tweet_id
716508522,False,Jay,False,India,,"{'followers_count': 2052, 'following_count': 3670, 'tweet_count': 2319, 'listed_count': 60}",https://t.co/bJ2FWlkIlY,https://pbs.twimg.com/profile_images/737182394134986752/xpruBI82_normal.jpg,jksingh99,"#Blogger #Writer #Dancer #Manager #Engineer #Dreamer #Entrepreneur
Top Master Photographer @ Google Maps
You may say that I'm a dreamer but I'm not the only one","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bJ2FWlkIlY', 'expanded_url': 'http://provoqd.com', 'display_url': 'provoqd.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Blogger'}, {'start': 9, 'end': 16, 'tag': 'Writer'}, {'start': 17, 'end': 24, 'tag': 'Dancer'}, {'start': 25, 'end': 33, 'tag': 'Manager'}, {'start': 34, 'end': 43, 'tag': 'Engineer'}, {'start': 44, 'end': 52, 'tag': 'Dreamer'}, {'start': 53, 'end': 66, 'tag': 'Entrepreneur'}]}}",715224344297734144
955509344,False,むむ氏,False,岡山⇔大阪⇔神奈川⇔東京,,"{'followers_count': 905, 'following_count': 230, 'tweet_count': 134150, 'listed_count': 26}",https://t.co/TEEwmfsAo2,https://pbs.twimg.com/profile_images/1328342714014842881/z6msldET_normal.png,Mumu12528,アル中のむむちゃん、うんこだぞ                           　　　                                会社経営、映像制作、原稿・APEX(pcソロ),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TEEwmfsAo2', 'expanded_url': 'https://www.instagram.com/m12528/?hl=ja', 'display_url': 'instagram.com/m12528/?hl=ja'}]}}",1520637989197520897
15832332,False,Sean Szeles,False,los angeles. ca,,"{'followers_count': 6143, 'following_count': 788, 'tweet_count': 2762, 'listed_count': 89}",https://t.co/G32Hrgptzf,https://pbs.twimg.com/profile_images/928383530886873088/-BqsGVSn_normal.jpg,SeanSzeles,"exec-producer/writer/director/storyboard artist- Apple & Onion, Close Enough, Regular Show - Creator of Long Live The Royals a mini-series on Cartoon Network","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G32Hrgptzf', 'expanded_url': 'http://linktr.ee/seanszeles', 'display_url': 'linktr.ee/seanszeles'}]}}",742549615203979265
121696820,False,玄野亭ひぃろ@ニートモード,False,スカイツリーはアタイの庭,,"{'followers_count': 573, 'following_count': 1386, 'tweet_count': 100321, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1293903206875971586/LzarJ5oM_normal.jpg,chronosophia,自他共に認める器用貧乏な飯テロリストの何でも屋です（笑） WEBフロントエンジニアをメインに音楽活動(自粛中)、PC保守、年度末は税理士補助など、いろいろやってます。ただいまTSおじさんキャンペーン中,,1052886272547512320
88798148,False,Rose Escayola,False,Argentina,,"{'followers_count': 934, 'following_count': 837, 'tweet_count': 17549, 'listed_count': 22}",https://t.co/njXqLULjOs,https://pbs.twimg.com/profile_images/1504228617596780545/U2MNih2c_normal.jpg,rosaescayola,"Prof. en Matemática. Esp. en Tecnología Educativa. Madre y cocinera.
Amo mi trabajo pero, cuando me desborda, ¡la cocina es mi refugio!","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/njXqLULjOs', 'expanded_url': 'https://www.instagram.com/micocina.paravos/', 'display_url': 'instagram.com/micocina.parav…'}]}}",1287495690604748801
97341277,False,Violeta 💀,False,México Distrito Federal,,"{'followers_count': 485, 'following_count': 394, 'tweet_count': 19377, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1500963907212558344/W_gmytDj_normal.jpg,La_Ansiedark,"Diseñadora Gráfica, amante del vector |  She has her cyclothymic moods 🫠",,1471203707324973063
1037713880749940736,False,Fire Ghoul,False,,,"{'followers_count': 9, 'following_count': 39, 'tweet_count': 1033, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1493610304487542801/PDQxU8D-_normal.jpg,TheFireGhoul,This is no place for cowards.,,
273351551,False,Aditya Bhatia,False,Mumbai,,"{'followers_count': 393, 'following_count': 553, 'tweet_count': 15743, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1476107527569899520/sQs5qB_e_normal.jpg,AdiFrenzy,Urban Burnout/YNWA/IDDQD/IDKFA/Champions of England 2020,,1304317331716239361
3065597900,False,しん＠放牧中,False,大阪（15年連続15年目）,,"{'followers_count': 634, 'following_count': 4868, 'tweet_count': 120159, 'listed_count': 18}",https://t.co/fI435jjv15,https://pbs.twimg.com/profile_images/578133107330551808/VLhpV-Z-_normal.jpeg,ornithopter1,将棋/西武ライオンズ/Boston Red Sox/New England Patriots/Perfume/オカルトウオッチング/美術館・博物館めぐり/スコッチと芋焼酎とクラフトビール/チョコミントとラムレーズン/自分が書いたツイートに関しては権利を保持しています/よろず実況垢につきフォロー非推奨です/モデルナ×3,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fI435jjv15', 'expanded_url': 'https://twilog.org/ornithopter1', 'display_url': 'twilog.org/ornithopter1'}]}}",
576277586,False,Eomi Red,False,,,"{'followers_count': 17, 'following_count': 283, 'tweet_count': 1102, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1517771746169876480/88-rQRPd_normal.jpg,eomiandreared18,Free Spirit,,
508048897,False,Elena Pineda,False,"Sueca, País Valencià , Espanya",,"{'followers_count': 198, 'following_count': 139, 'tweet_count': 2278, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1496932565923549194/mcSjZbvU_normal.jpg,ElenaPineda8,,,
457919020,False,世論調査員📋 ＼🚧 新作プレキャン準備中🚧 ／,False,日本,,"{'followers_count': 2310, 'following_count': 265, 'tweet_count': 37424, 'listed_count': 23}",https://t.co/IaO1VQEE0N,https://pbs.twimg.com/profile_images/1452780719835549699/mYJyCkil_normal.png,warocktw,"vTuber🎤 / ゲーム🎮 / マーダーミステリー📖 / プレキャン🎯 / メタバース🌐 / 保護猫活動支援🐱

【ゲーム】
ヴァンサバ、サティファク、ガンエボ、チラズアート👻
#せろんゲーム

【関連タグ】
プレ企画︰#世論調査員のプレキャン
アイディア：#ようつべ塾
ほか：#せろんさんぽ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IaO1VQEE0N', 'expanded_url': 'https://www.youtube.com/channel/UC9yPgKosATsMMGUS7LuxU8A', 'display_url': 'youtube.com/channel/UC9yPg…'}]}, 'description': {'hashtags': [{'start': 90, 'end': 97, 'tag': 'せろんゲーム'}, {'start': 111, 'end': 123, 'tag': '世論調査員のプレキャン'}, {'start': 130, 'end': 136, 'tag': 'ようつべ塾'}, {'start': 140, 'end': 147, 'tag': 'せろんさんぽ'}]}}",1522129720338354176
71704632,False,Chris Fitzpatrick,False,"Vermont, USA",,"{'followers_count': 847, 'following_count': 898, 'tweet_count': 21958, 'listed_count': 28}",,https://pbs.twimg.com/profile_images/1177917394175574023/Jov0WqzQ_normal.jpg,christianafitz,Pretty sure monks make the best beer.,,
719472948,False,😷😷saroj s. sapkota SLC 10+2😷😷,False,pokhara ,,"{'followers_count': 1624, 'following_count': 1763, 'tweet_count': 27509, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1520025164947222528/SVJYzA6i_normal.jpg,sarojpkr,"film enthusiast , @PokharaIFF","{'description': {'mentions': [{'start': 18, 'end': 29, 'username': 'PokharaIFF'}]}}",1231195436347613190
43241249,False,Zachary Ali,False,"Willow Grove, PA",,"{'followers_count': 110, 'following_count': 189, 'tweet_count': 5457, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1492670716533252103/Xgk1y45y_normal.jpg,EgyptianMuzak07,29. LTI Development Tech. “You are as strong as your weakest link” ❤️💍@samanthalabrake,"{'description': {'mentions': [{'start': 70, 'end': 86, 'username': 'samanthalabrake'}]}}",761997338911055872
3249394882,False,Sharon brooks,False,,,"{'followers_count': 22, 'following_count': 80, 'tweet_count': 9035, 'listed_count': 1}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,sunnydance10,,,
8199112,False,Michael Markowitz,False,"Los Angeles, CA",,"{'followers_count': 2118, 'following_count': 3731, 'tweet_count': 45681, 'listed_count': 106}",https://t.co/zt3rI0vUyi,https://pbs.twimg.com/profile_images/1428265366321389572/qOP53utg_normal.jpg,markowitz,I'm a writer. https://t.co/xFFPPJvaEF ...also #duckman #HorribleBosses,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zt3rI0vUyi', 'expanded_url': 'http://instagram.com/mkmarkowitz', 'display_url': 'instagram.com/mkmarkowitz'}]}, 'description': {'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/xFFPPJvaEF', 'expanded_url': 'http://bit.ly/mmarkowitz', 'display_url': 'bit.ly/mmarkowitz'}], 'hashtags': [{'start': 46, 'end': 54, 'tag': 'duckman'}, {'start': 55, 'end': 70, 'tag': 'HorribleBosses'}]}}",
16148357,False,Capsun M Poe,False,"Honolulu, Hawaii",,"{'followers_count': 3308, 'following_count': 1591, 'tweet_count': 37439, 'listed_count': 137}",https://t.co/2vBbUSug5Q,https://pbs.twimg.com/profile_images/1213542480223686656/lcneJo-R_normal.jpg,CAPSUN,Government Affairs | Stakeholder Engagement | Stationery Lover (He/Him),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2vBbUSug5Q', 'expanded_url': 'http://capsun.org', 'display_url': 'capsun.org'}]}}",
2326013334,False,Taina Lloyd,False,,,"{'followers_count': 4, 'following_count': 139, 'tweet_count': 132, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1477149054588964865/8u4zREXb_normal.jpg,taina_lloyd,In the autumn of my life,,
131024937,False,dee 🌈 catra gender ✨,False,pfp: @lesly_oh,,"{'followers_count': 1738, 'following_count': 515, 'tweet_count': 27474, 'listed_count': 14}",,https://pbs.twimg.com/profile_images/1475976399559135235/Mqu7XAPL_normal.jpg,owldee,she/they • nonbinary lesbian • 33 • catradora and other sapphics • korrasami class of 2012,,1262293693584666625
363235865,False,Certified WatchiePums △⃒⃘,False,Jamaica,,"{'followers_count': 1673, 'following_count': 656, 'tweet_count': 209627, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1217962828197519363/xVYKGRKB_normal.jpg,ThisisKadz,King Judah Kaphiri 🌓 INFJ-T• Slytherin 🐍 △⃒⃘• Safe space for everything except ignorance. Doah run up inna me mentions wid nu foolishness or mahgo diss yu,,1017433771715555329
1320468476658593795,False,Ares Menethil,False,"Galicia, España",,"{'followers_count': 40, 'following_count': 40, 'tweet_count': 1012, 'listed_count': 1}",https://t.co/msLByy0qti,https://pbs.twimg.com/profile_images/1320468609647431683/Bg9RYgFN_normal.jpg,AresMenethil,"Informático, PC Gamer e Nintendero. Subo contido a YouTube e tamén fago streams en galego desde Twitch.

Revisade as miñas redes na ligazón de abaixo!!","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/msLByy0qti', 'expanded_url': 'https://linktr.ee/AresMenethil', 'display_url': 'linktr.ee/AresMenethil'}]}}",1450150741897879556
269188929,False,おりばa.k.a.キレそうな猫ちゃん,False,札幌,,"{'followers_count': 352, 'following_count': 644, 'tweet_count': 38141, 'listed_count': 4}",https://t.co/nTQ27BTrbS,https://pbs.twimg.com/profile_images/985264935591559168/dFg4e2fI_normal.jpg,_Baurbon,"道産子ゆとり。32期MC2の元3DCG
ゲーム/VR/3DCG/お笑い/HIPHOP/スノボ
@KiresounaNekoの世を忍ぶ仮の姿","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nTQ27BTrbS', 'expanded_url': 'https://kiresou.booth.pm/', 'display_url': 'kiresou.booth.pm'}]}, 'description': {'mentions': [{'start': 47, 'end': 61, 'username': 'KiresounaNeko'}]}}",
232247033,False,Nichole!,False,N 39°39' 0'' / W 104°46' 0'',,"{'followers_count': 1880, 'following_count': 5007, 'tweet_count': 9920, 'listed_count': 19}",https://t.co/4zINq9DBNp,https://pbs.twimg.com/profile_images/1499744347373277187/5cxiUAbA_normal.jpg,Prettyface1227,"A woman Living and Loving Life!  Poet, Writer, Blogger, Self-Published Author! Loveme or Hateme either way I win I'm either in your heart or on your mind!","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4zINq9DBNp', 'expanded_url': 'http://www.nicholenichole.com', 'display_url': 'nicholenichole.com'}]}}",1429115156202758148
1944830605,False,Tim Long,False,"Exeter, Devon, UK",,"{'followers_count': 97, 'following_count': 182, 'tweet_count': 4998, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/519445175697809408/j5MYnta-_normal.jpeg,timlong00,"Supporter of Exeter City FC and Somerset CCC, liker of good music but most definitely NOT the Executive Producer of The Simpsons",,
1122400424621776897,False,バックミンスターフラーレン@金カム読んでる　314/314,False,大阪の大学(B2),,"{'followers_count': 929, 'following_count': 1389, 'tweet_count': 47899, 'listed_count': 14}",https://t.co/CrR03TEv0a,https://pbs.twimg.com/profile_images/1509908625346621451/DGhAJSRg_normal.jpg,fullerene201,"バックミンスターフラーレンです。　
ウニ16.57/銀ポゼ・紫黒未SS22(未解禁1)・紫AJ357・緑AJC170/Arcaea11.74/太鼓緑三段⑳初段／RCメインフレーム／Spica／ますらば／化学／その他いろいろ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CrR03TEv0a', 'expanded_url': 'https://ja.m.wikipedia.org/wiki/%E3%83%95%E3%83%A9%E3%83%BC%E3%83%AC%E3%83%B3', 'display_url': 'ja.m.wikipedia.org/wiki/%E3%83%95…'}]}}",1257780113736794114
17283032,False,Jen Saunderson,False,"Los Angeles, CA",,"{'followers_count': 4451, 'following_count': 897, 'tweet_count': 24569, 'listed_count': 80}",https://t.co/FBoXoF8pr3,https://pbs.twimg.com/profile_images/1174122149298049024/IH74ZkB8_normal.jpg,JenSaunderson,"Comedian, Writer, Baker, New Mom, 🎃LOVER OF HORROR!🎃 Host of @podscary podcast. Insta & TikTok: @jensaunderson 🌈 I think you’re swell!","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FBoXoF8pr3', 'expanded_url': 'http://jensaunderson.com', 'display_url': 'jensaunderson.com'}]}, 'description': {'mentions': [{'start': 61, 'end': 70, 'username': 'podscary'}, {'start': 96, 'end': 110, 'username': 'jensaunderson'}]}}",1334259262281936897
2763510191,False,Britten Turner,False,Save ferris,,"{'followers_count': 393, 'following_count': 456, 'tweet_count': 885, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1125582053938843648/xbMGnltw_normal.jpg,britten__turner,KU ‘23.   he/him,,
1097428159786409984,False,エフスリー💐,False,にんじゃ、ばしょう、らんぽ、かんあみなど,,"{'followers_count': 136, 'following_count': 242, 'tweet_count': 19414, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1097765306729000960/WN5y7FCT_normal.jpg,frictionstorm1,"本音、自然体で。好きなモノは好きと正直に。

クイズ、音楽、ドラマ、お笑いなどが好きな、子なし主婦です。
元An×Anプレイヤー、現QMAプレイヤー。みんはやもやってます。
3年前から、オフラインクイズにも参加してます。
緑使いのくのいちです。
毎日が勉強、そして反省。感謝の気持ちは忘れずに。
よろしくお願い致します。",,
399688698,False,Angie Lynnwest,False,,,"{'followers_count': 1, 'following_count': 43, 'tweet_count': 5, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,AngieLynnwest,,,
1090110607406321665,False,D,False,,,"{'followers_count': 2, 'following_count': 52, 'tweet_count': 138, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1220777692577976320/UbKvaiPd_normal.jpg,TheGamboa_,Ninja clown.,,
116478677,False,しろ麟,False,JAPAN ,,"{'followers_count': 91, 'following_count': 65, 'tweet_count': 36260, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1301923984804438018/nId0m3hY_normal.jpg,shirorinn,"aka Ed(@FujiiZero)
🌬️風族🏳️‍🌈酔生夢死のnon-binary
❤️music/movie/animal/science
💔I need @FujiiKaze
🎵@_acidandroid_ / @mwamjapan / n more.
🎬@JamesGunn","{'description': {'mentions': [{'start': 7, 'end': 17, 'username': 'FujiiZero'}, {'start': 80, 'end': 90, 'username': 'FujiiKaze'}, {'start': 92, 'end': 106, 'username': '_acidandroid_'}, {'start': 109, 'end': 119, 'username': 'mwamjapan'}, {'start': 131, 'end': 141, 'username': 'JamesGunn'}]}}",1505582084470960128
1390399694627614721,False,Wyoming Bardem,False,"España, no conozco sitio mejor",,"{'followers_count': 377, 'following_count': 698, 'tweet_count': 6889, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1390400033984557059/gnw5UCb5_normal.jpg,BardemWyoming,Wellcome to the jungle.,,
18028946,False,dov,False,,,"{'followers_count': 426, 'following_count': 682, 'tweet_count': 21500, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1512145558852579330/H5itpIJT_normal.jpg,dovdoz,"versão brasileira a.i.c. são paulo
#considereoveganismo","{'description': {'hashtags': [{'start': 35, 'end': 55, 'tag': 'considereoveganismo'}]}}",1126011049872900096
946353358012641281,False,Kabelo Nchabeleng,False,"Pretoria, South Africa",,"{'followers_count': 9425, 'following_count': 6355, 'tweet_count': 115638, 'listed_count': 22}",https://t.co/nsFbPEnh2O,https://pbs.twimg.com/profile_images/1520377441008689152/d9Fl_FNc_normal.jpg,KabeloN__,"she/they. I’m not mean, I’m just a hater before I’m a woman.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nsFbPEnh2O', 'expanded_url': 'https://music.apple.com/za/playlist/the-city-girls-are-up/pl.u-aZb0kW7T1ED4LW4', 'display_url': 'music.apple.com/za/playlist/th…'}]}}",1509094082928386048
30903628,False,Laura K,False,,,"{'followers_count': 27, 'following_count': 251, 'tweet_count': 499, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1071232711560495104/PHd7pOh0_normal.jpg,laurah06,,,
25035940,False,Sir Nick,False,Memphis- We grind here,,"{'followers_count': 1938, 'following_count': 5005, 'tweet_count': 97850, 'listed_count': 29}",https://t.co/QUZ0oFOP50,https://pbs.twimg.com/profile_images/786658493336023041/x0VHND94_normal.jpg,perSONICk,"Husby to @roxstarRebecca Mem alum. For Christ with my best effort. I take thought-provoking pics and DJ. Go Grizz, Cubs, Saints, Tigers #grizznation (bruh/mane)","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QUZ0oFOP50', 'expanded_url': 'http://twiends.com/personick', 'display_url': 'twiends.com/personick'}]}, 'description': {'hashtags': [{'start': 136, 'end': 148, 'tag': 'grizznation'}], 'mentions': [{'start': 9, 'end': 24, 'username': 'roxstarRebecca'}]}}",1517295509811118080
