,description,id,url,name,profile_image_url,public_metrics,verified,username,protected,location,pinned_tweet_id,entities
798270883,"My employer gets all his opinions from me. RTs are thumping endorsements. I've survived cancer. It's OK, you can say the word ""cancer""; it's not Voldemort.",,,Karen,https://pbs.twimg.com/profile_images/1120110660128362496/_l6uOQvQ_normal.png,"{'followers_count': 698, 'following_count': 350, 'tweet_count': 78276, 'listed_count': 40}",False,kcIMT122,False,Wurundjeri land,852770338928599040,
1215005318255652865,wlw // juliantina // sigrid // aurora // esc // woso // skam remakes // adhd // books // fic writer // filming locations nerd // geography geek // she/her // 26,,https://t.co/oNRlVgzd9D,Emma 🗺🌻🌃,https://pbs.twimg.com/profile_images/1505653768557404161/YLfUnJ4j_normal.jpg,"{'followers_count': 870, 'following_count': 374, 'tweet_count': 9301, 'listed_count': 0}",False,eleventhousands,False,"london, uk",1274459917513101320,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oNRlVgzd9D', 'expanded_url': 'http://eleventhousandfour.tumblr.com', 'display_url': 'eleventhousandfour.tumblr.com'}]}}"
1489922471369318400,,,,Calaix,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 77, 'listed_count': 0}",False,Calaix4,False,,,
309518238,"Banker, agricultural fan, husband, and father of 6 amazing gifts. #YNWA",,,Shadreck Chinembiri,https://pbs.twimg.com/profile_images/1399935599944126467/avitBuIr_normal.jpg,"{'followers_count': 302, 'following_count': 326, 'tweet_count': 3429, 'listed_count': 4}",False,ShadreckC,False,Harare,,"{'description': {'hashtags': [{'start': 66, 'end': 71, 'tag': 'YNWA'}]}}"
1049567178654011392,Eastern Metro MLC in the Andrews Labor Govt. Public Ed. Unionist. Mum. TAFE Ambassador. Chair Env & Planning Cttee. Recovering small ‘l’ lawyer. Typos. She/Her.,,https://t.co/SZHhHIPeu4,Sonja Terpstra 🐓,https://pbs.twimg.com/profile_images/1298920146514321409/LDz5Vq_0_normal.jpg,"{'followers_count': 2790, 'following_count': 2801, 'tweet_count': 21790, 'listed_count': 20}",True,TerpsMLC,False,Wurundjeri Land,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SZHhHIPeu4', 'expanded_url': 'http://SonjaTerpstraMP.com.au', 'display_url': 'SonjaTerpstraMP.com.au'}]}}"
1211501468265504768,"LNP motto is ""take as much as you can, do nothing in return"". Exercise YOUR power to hold them accountable by voting them out

#FuckMurdoch #FuckLNP",,,Wendy_,https://pbs.twimg.com/profile_images/1508633876314587137/yIQ8sMel_normal.jpg,"{'followers_count': 34, 'following_count': 203, 'tweet_count': 5178, 'listed_count': 0}",False,OldIsAprivilege,False,Kaurna country,1479375917776445444,"{'description': {'hashtags': [{'start': 127, 'end': 139, 'tag': 'FuckMurdoch'}, {'start': 140, 'end': 148, 'tag': 'FuckLNP'}]}}"
1248036172275777536,"assistant writer for @thejudgedan with @TheAthletic.( @playoffgod @pubifro @bol_szn )(Satire account) NE,AU,SU,BYK,NYR,NYY,BW23,MV1,FA14,SH17,FCB,SYRMETS",,https://t.co/Ui74Z3aYVx,bïg øŁ tøwñįê | scooch enthusiast |,https://pbs.twimg.com/profile_images/1517698510073778176/AkkaNJXy_normal.jpg,"{'followers_count': 1092, 'following_count': 2376, 'tweet_count': 12314, 'listed_count': 4}",False,townieWRLD,False,SALTYVILLE,1517998595735228417,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ui74Z3aYVx', 'expanded_url': 'https://theathletic.com', 'display_url': 'theathletic.com'}]}, 'description': {'mentions': [{'start': 21, 'end': 33, 'username': 'thejudgedan'}, {'start': 39, 'end': 51, 'username': 'TheAthletic'}, {'start': 54, 'end': 65, 'username': 'playoffgod'}, {'start': 66, 'end': 74, 'username': 'pubifro'}, {'start': 75, 'end': 83, 'username': 'bol_szn'}]}}"
1371952939359563782,Nothing,,,Aldikurr,https://pbs.twimg.com/profile_images/1371953205911777282/pNj_Suih_normal.jpg,"{'followers_count': 30, 'following_count': 80, 'tweet_count': 1596, 'listed_count': 0}",False,Aldikurrr,False,,,
1178002275521978368,owns a copy of mario and sonic at the olympic winter games on the ds,,https://t.co/7CFnXiWLtk,Lumap,https://pbs.twimg.com/profile_images/1521939906905444359/nu0Rxvoc_normal.jpg,"{'followers_count': 64, 'following_count': 314, 'tweet_count': 1942, 'listed_count': 1}",False,lumapdeeznuts,False,france,1515396608686493702,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7CFnXiWLtk', 'expanded_url': 'https://github.com/lumap', 'display_url': 'github.com/lumap'}]}}"
1491730135678078978,What the fuck is an eggplant? 🍆 She/Her. David Tennant and everything related to DT. Tenth doctor is the best doctor and I don't accept another opinion.,,,l o r 🪶,https://pbs.twimg.com/profile_images/1491730562134024194/HyohSop7_normal.jpg,"{'followers_count': 119, 'following_count': 58, 'tweet_count': 1387, 'listed_count': 1}",False,DrTennant10,False,,1504843234991816715,
1973869603,LA | SF📍 she/her,,,Jas,https://pbs.twimg.com/profile_images/1408607479538147329/gvHAy5xT_normal.jpg,"{'followers_count': 208, 'following_count': 224, 'tweet_count': 18789, 'listed_count': 8}",False,jassmina____,False,"San Francisco, CA",,
1269805366214344704,ay habal,,,salma,https://pbs.twimg.com/profile_images/1449758177831145473/jc1bHk0R_normal.jpg,"{'followers_count': 67, 'following_count': 62, 'tweet_count': 181, 'listed_count': 0}",False,salmaraouuf,False,,,
1455766338266275844,"the west wing, occasionally the newsroom + gilmore girls // i'm doing things, things with paper! // i've never stopped loving you. you were spectacular tonight.",,https://t.co/fwzBxBaP2A,aurora 💌,https://pbs.twimg.com/profile_images/1514852222877966336/btVzoTIa_normal.jpg,"{'followers_count': 68, 'following_count': 69, 'tweet_count': 1890, 'listed_count': 0}",False,thingswithpaper,False,she/her | 18 | australia,1481964431655706628,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fwzBxBaP2A', 'expanded_url': 'https://archiveofourown.org/users/stillattherestaurant', 'display_url': 'archiveofourown.org/users/stillatt…'}]}}"
1115604494,http://t.co/tfVrVY5CHK,,,スボミー＠けぃ,https://pbs.twimg.com/profile_images/450026049586208768/_TXrVhxq_normal.jpeg,"{'followers_count': 100, 'following_count': 135, 'tweet_count': 17229, 'listed_count': 5}",False,pokexi,False,,,"{'description': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/tfVrVY5CHK', 'expanded_url': 'http://static.monster-strike.com/line/?pass_code=NzgzNDU3NjU0', 'display_url': 'static.monster-strike.com/line/?pass_cod…'}]}}"
73035574,いいか 俺は面倒が嫌いなんだ,,https://t.co/uc2tT32s8J,ノナメナム,https://pbs.twimg.com/profile_images/472372002976563200/B-5l5ZiL_normal.jpeg,"{'followers_count': 159, 'following_count': 456, 'tweet_count': 27312, 'listed_count': 0}",False,nnmnrn,False,トウキョウシティ,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uc2tT32s8J', 'expanded_url': 'http://Instagram.com/nnmnm', 'display_url': 'Instagram.com/nnmnm'}]}}"
839573446656839680,PRESENT . HAPPINESS . FREEDOM . PASSION . CHALLENGE . CLASSIC . POSSIBILITY,,https://t.co/mamEoHFg6C,🧀🥁🐻,https://pbs.twimg.com/profile_images/1517896996052508672/apMTOPxS_normal.jpg,"{'followers_count': 372, 'following_count': 369, 'tweet_count': 47496, 'listed_count': 8}",False,Iovetint_,False,템페스트,1289030995258138625,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mamEoHFg6C', 'expanded_url': 'https://youtu.be/5_pzOIhE478', 'display_url': 'youtu.be/5_pzOIhE478'}]}}"
845789766826311680,"Author of One Of Us Has To Go, recomm. & sold by @OCDUK

""Unusual, vivid, palpable""

German expat in Emot. Contamination exile

Etsy shop via my website

OCD 🤢",,https://t.co/nV6XDBQxTj,Katja 🌸💕,https://pbs.twimg.com/profile_images/1410367261374881794/3AJO5LQ0_normal.jpg,"{'followers_count': 2050, 'following_count': 1613, 'tweet_count': 18818, 'listed_count': 25}",False,OneOfUsHasToGo,False,Was Canada. Now UK. CH next?,1191447707111579649,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nV6XDBQxTj', 'expanded_url': 'https://www.katjagschulz.com/', 'display_url': 'katjagschulz.com'}]}, 'description': {'mentions': [{'start': 49, 'end': 55, 'username': 'OCDUK'}]}}"
705558434,♎︎ | 🇵🇭 | 𝚂❥,,,diasad,https://pbs.twimg.com/profile_images/1512806605720633348/1x6sHSsl_normal.jpg,"{'followers_count': 427, 'following_count': 354, 'tweet_count': 63131, 'listed_count': 0}",False,diaxsad,False,NYC,1446484121744777240,
1230588181,けものフレンズとバーチャルyoutuberとMtGその他諸々 アイコンはらせんさん(@_Neji_K)から！/カードゲーム用アカウント @Flanz_Overload /20↑,,,蒼凪,https://pbs.twimg.com/profile_images/1013074316156530693/hKFKdgA3_normal.jpg,"{'followers_count': 1093, 'following_count': 4816, 'tweet_count': 103827, 'listed_count': 17}",False,harimarokon880,False,,,"{'description': {'mentions': [{'start': 42, 'end': 50, 'username': '_Neji_K'}, {'start': 68, 'end': 83, 'username': 'Flanz_Overload'}]}}"
100888850,システムエンジニアという漠然とした概念つまり社会の歯車。 誰か僕に愛とお金を寄付してください。 https://t.co/WkGQukXSMY,,,でいどり,https://pbs.twimg.com/profile_images/2511023964/o49ubcih4xfuks57s1vf_normal.jpeg,"{'followers_count': 135, 'following_count': 68, 'tweet_count': 66850, 'listed_count': 16}",False,daydream_model3,False,あの大空を目指した夢を僕はまだ見てない,,"{'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/WkGQukXSMY', 'expanded_url': 'http://twilog.org/daydream_model3', 'display_url': 'twilog.org/daydream_model3'}]}}"
139639148,On n'a jamais deux fois l'occasion de faire une bonne première impression. #33239,,https://t.co/RjZM2hmycx,ᐯᗩᕼᗩᒪ 💙💛,https://pbs.twimg.com/profile_images/1521871347592450048/87MuRhHZ_normal.jpg,"{'followers_count': 725, 'following_count': 4961, 'tweet_count': 25112, 'listed_count': 1}",False,Vahal18,False,,1200517444198182912,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RjZM2hmycx', 'expanded_url': 'https://www.instagram.com/crunchy_pix/?hl=fr', 'display_url': 'instagram.com/crunchy_pix/?h…'}]}}"
117226007,A man of ample ass and generous thigh. I like games. he/him,,,Justin Dixon,https://pbs.twimg.com/profile_images/654526835099762688/Vhe-D_c8_normal.jpg,"{'followers_count': 43, 'following_count': 125, 'tweet_count': 8520, 'listed_count': 2}",False,justinjdixon,False,Winterfell,,
374241705,💪🏅🎨 📚 🍷🍕✈️ ✌️,,,Karen White,https://pbs.twimg.com/profile_images/1034349240196063232/PtAOCbLm_normal.jpg,"{'followers_count': 32, 'following_count': 372, 'tweet_count': 155, 'listed_count': 0}",False,realKarenWhite,False,Canberra,,
1366363002086322177,"Toujours pas rouquine mais toujours vénère.
Un cœur de velours sous des manières de grognasse.
Je tacle à la gorge mais proprement.
Foxy Génie/Bastet
☕ lover",,,"Mouais... Bof (aka ""MB Fletcher"")",https://pbs.twimg.com/profile_images/1475858021670658050/7p-24f4j_normal.jpg,"{'followers_count': 592, 'following_count': 520, 'tweet_count': 45690, 'listed_count': 18}",False,mmmouaisbof,False,,1409750148620685315,
198296897,"All lives SHOULD matter; #BlackLivesMatter

Knows 'data nerd' Brent Hodgson 🪓🪵💪🪣 + last 💯💯💯💯💯 votes matter

Voted for Whitlam. #JimmyCookDiscoveredZip",,,"(Jenny) ""Charmaine"" Frecklington-Jones 🇺🇦🌏🔥💉",https://pbs.twimg.com/profile_images/1451771859058495490/ILfwlvoE_normal.jpg,"{'followers_count': 22502, 'following_count': 20146, 'tweet_count': 364819, 'listed_count': 0}",False,JonesHowdareyou,False,"Unceded Ngarabal land, Aus",1474479664706080773,"{'description': {'hashtags': [{'start': 25, 'end': 42, 'tag': 'BlackLivesMatter'}, {'start': 127, 'end': 150, 'tag': 'JimmyCookDiscoveredZip'}]}}"
1431273007629144068,Came for the media class. Stayed for updates on how I’m doing at a dumb word game,,,Tristan,https://pbs.twimg.com/profile_images/1499529808530882567/xrnqAabH_normal.jpg,"{'followers_count': 7, 'following_count': 22, 'tweet_count': 123, 'listed_count': 0}",False,TJHatesTwiter,False,,,
17085346,2012年11月『整流』、2021年7月『勾配』を六花書林 https://t.co/stuJMbyXSp から刊行しました/ 主に座敷童子や一寸法師を派遣します。/Tanka Poet living in Tokyo,,,makino(東京 Tokyo),https://pbs.twimg.com/profile_images/1306625959/caf8cf72-7b6b-43d5-8707-29ab494ec557_normal.jpg,"{'followers_count': 692, 'following_count': 2043, 'tweet_count': 61615, 'listed_count': 35}",False,mkss,False,Japan,1411630906066948097,"{'description': {'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/stuJMbyXSp', 'expanded_url': 'http://rikkasyorin.com/', 'display_url': 'rikkasyorin.com'}]}}"
1097627663215271936,,,,• ᕼEIᑎᘔ ᑕOᑎᖇᗩᗪᔕ •,https://pbs.twimg.com/profile_images/1193362658600374273/tWMnpTVt_normal.jpg,"{'followers_count': 2887, 'following_count': 693, 'tweet_count': 108508, 'listed_count': 4}",False,ConradsHeinz,False,Österreich 🇦🇹,1486347542589808644,
130010531,全てはお酒と○○のために。日本酒を呑みながらくだをまく。無言フォローお許し下さい。,,,しゅんすけ(ハゲしく修行中),https://pbs.twimg.com/profile_images/1420757713403879428/PG8l4kOv_normal.jpg,"{'followers_count': 514, 'following_count': 539, 'tweet_count': 2766, 'listed_count': 4}",False,koharunopapa,False,多摩川河川敷,1461105607788871683,
1147209848,#ActuallyAutistic 🌵 Prickly - do not touch. Lost - do not follow ... 🌵🖼,,,Ian Hazzard,https://pbs.twimg.com/profile_images/809116758745284608/oXbC-DsK_normal.jpg,"{'followers_count': 2359, 'following_count': 449, 'tweet_count': 29973, 'listed_count': 80}",False,cactusian,False,Near the beach,,"{'description': {'hashtags': [{'start': 0, 'end': 17, 'tag': 'ActuallyAutistic'}]}}"
1084188944,Husband~Father❤️We Shall Overcome☀️#Springsteen #GratefulDead #DMB #NYM ⚾️...May your faith give us faith May your hope give us hope... #resist #coexist,,,Hof,https://pbs.twimg.com/profile_images/618225344697507840/sj1sws7-_normal.jpg,"{'followers_count': 5031, 'following_count': 4977, 'tweet_count': 11032, 'listed_count': 19}",False,HofNation13,False,Land of Hope and Dreams,1173235364280053760,"{'description': {'hashtags': [{'start': 35, 'end': 47, 'tag': 'Springsteen'}, {'start': 48, 'end': 61, 'tag': 'GratefulDead'}, {'start': 62, 'end': 66, 'tag': 'DMB'}, {'start': 67, 'end': 71, 'tag': 'NYM'}, {'start': 136, 'end': 143, 'tag': 'resist'}, {'start': 144, 'end': 152, 'tag': 'coexist'}]}}"
45206214,love patience & pain,,,rosa,https://pbs.twimg.com/profile_images/1517439105679953920/PXionOcD_normal.jpg,"{'followers_count': 2861, 'following_count': 861, 'tweet_count': 22642, 'listed_count': 56}",False,bettyscIosure,False,10x,1284915908931133440,
1314507902,Grammaticaverbeteraar op Parlementsniveau.,,,Lander,https://pbs.twimg.com/profile_images/1397225524586496002/dFZ_02wS_normal.jpg,"{'followers_count': 135, 'following_count': 371, 'tweet_count': 1437, 'listed_count': 0}",False,cursusblok,False,,1159187613137473543,
776789125374640128,Dermatolog DR👩‍⚕️M.D 🎂22 Nisan ❤️ATATURK♥️”Our True Mentor in Life is Science” forever 💛💙Fenerbahçe & Cinema 🎦🎬letterboxd.verticalsign,,,boranmfd,https://pbs.twimg.com/profile_images/1518296054898245632/rf6Rp-EU_normal.jpg,"{'followers_count': 725, 'following_count': 832, 'tweet_count': 5051, 'listed_count': 0}",False,boranmfd,False,,1351310189258006535,
396162207,cuidem-nos!!,,,enric call grau,https://pbs.twimg.com/profile_images/1413770785601343496/W-BOrW43_normal.jpg,"{'followers_count': 1548, 'following_count': 956, 'tweet_count': 9683, 'listed_count': 4}",False,enriccall,False,Andorra,944114842398613504,
384863575,"🇯🇵🇭🇰🇲🇴🇹🇼🇹🇭🇲🇲🇸🇬🇲🇾🇰🇷🇱🇦🇻🇳🇰🇭
日本一周 2015,7.21〜2015,12.01
沖縄滞在 2017,1.19〜9.11 
日本二周目 2016,10.1〜2017,11.6
台湾一周済
アイコンは @mokokiyo",,https://t.co/DIh35hZjZ3,けんた@愛媛,https://pbs.twimg.com/profile_images/1003322776143269889/SN8yTo20_normal.jpg,"{'followers_count': 902, 'following_count': 666, 'tweet_count': 278122, 'listed_count': 31}",False,ken_tertainment,False,,1373620000603344904,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DIh35hZjZ3', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/10SCJVFRO1ALU?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'mentions': [{'start': 110, 'end': 119, 'username': 'mokokiyo'}]}}"
1611394794,In Lak ‘Ech,,,keep your mask on,https://pbs.twimg.com/profile_images/1405045088267341824/-fBKW6c8_normal.jpg,"{'followers_count': 138, 'following_count': 139, 'tweet_count': 7076, 'listed_count': 0}",False,montzerrax,False,Somewhere in CA,,
110737234,次に進む。,,,Kenjin Lu,https://pbs.twimg.com/profile_images/1305731497781936128/DZhKMgl8_normal.jpg,"{'followers_count': 34, 'following_count': 52, 'tweet_count': 1039, 'listed_count': 2}",False,KenjinLu,False,Tokyo,,
1071985706598187008,🏳️‍🌈🇲🇽|| i use caps a lot sorry!! ||,,,alex 🌱,https://pbs.twimg.com/profile_images/1501782317722857476/YEB4WqcX_normal.jpg,"{'followers_count': 63, 'following_count': 158, 'tweet_count': 28496, 'listed_count': 1}",False,do00odle,False,minor!! • any pronouns!! ☾,1464371676406173696,
1239907134361554949,"rank: eternal amateur, cow & toad person, pronouns: ho-hum, verbs: swim/swam, adjectives: let's cancel adjectives",,,Mirni Mamac Joja Šik,https://pbs.twimg.com/profile_images/1516777575506399242/qAxbSHda_normal.jpg,"{'followers_count': 211, 'following_count': 722, 'tweet_count': 3538, 'listed_count': 0}",False,Ibn_Sulejman76,False,"Jagodina, Serbia",1486663570263846912,
1429794684465926145,,,,:-)　kota,https://pbs.twimg.com/profile_images/1464802820696453120/43DMGhuR_normal.jpg,"{'followers_count': 4, 'following_count': 23, 'tweet_count': 522, 'listed_count': 0}",False,kota9tails,False,,1517873371911901190,
1235488774529765377,"33% gymnastics, 33% movies, 33% retweeting evelynceliabot.",,,e,https://pbs.twimg.com/profile_images/1511213511057506306/G8V_YsOG_normal.jpg,"{'followers_count': 227, 'following_count': 220, 'tweet_count': 2615, 'listed_count': 1}",False,zazielindeau,False,australia / mid20s / she - her,,
