,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,entities,pinned_tweet_id
20622239,Hiraeth.,RyKas™,False,https://t.co/M2GFQoJvIu,False,"{'followers_count': 1543, 'following_count': 180, 'tweet_count': 62479, 'listed_count': 55}",This Is What Happens When An Unstoppable Force Meets An Immovable Object.,https://pbs.twimg.com/profile_images/1517481931914588160/044h5EO1_normal.jpg,RyKas,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/M2GFQoJvIu', 'expanded_url': 'http://www.instagram.com/rykas_23', 'display_url': 'instagram.com/rykas_23'}]}}",
829435508,shaded under a money tree,Willie Beamon,False,https://t.co/Krr6h7fgjJ,False,"{'followers_count': 355, 'following_count': 402, 'tweet_count': 21974, 'listed_count': 3}",Creator/Head Curator of @1stDayFresh. Writer for several other publications. A true OG. I tweet every now and then too.,https://pbs.twimg.com/profile_images/1470038027397476355/J4dKp9sa_normal.jpg,beamondidit,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Krr6h7fgjJ', 'expanded_url': 'http://bit.ly/13nMpCK', 'display_url': 'bit.ly/13nMpCK'}]}, 'description': {'mentions': [{'start': 24, 'end': 36, 'username': '1stDayFresh'}]}}",
1579486057,"Edinburgh, Scotland",Gus Mackenzie,False,,False,"{'followers_count': 23, 'following_count': 87, 'tweet_count': 617, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,gusmackenzie23,,,
332425702,Rocky Mtn Region,Pengwennotes,False,,False,"{'followers_count': 2807, 'following_count': 2361, 'tweet_count': 74434, 'listed_count': 61}","Christ follower, living in more grace than I deserve, wife, mother, musician, music teacher. Watching the world, praying for the world; enjoying God's gifts.",https://pbs.twimg.com/profile_images/1159107860350959618/oKT0K4WN_normal.jpg,pengwennotes,,,
274670831,San Diego,Bethany Crandell,False,https://t.co/bY40NPAhxc,False,"{'followers_count': 2180, 'following_count': 2075, 'tweet_count': 19386, 'listed_count': 112}","Books. Big hair. Eye rolls.  
THE JAKE RYAN COMPLEX & SEE JANE SNAP are available now!
Repped by @amblit",https://pbs.twimg.com/profile_images/478903350306435072/kb1axGOL_normal.jpeg,bethanycrandell,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bY40NPAhxc', 'expanded_url': 'http://www.bethanycrandell.com', 'display_url': 'bethanycrandell.com'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'amblit'}]}}",1437450868320731140
20837743,"North Hollywood, Los Angeles",Casey “War Path” available now!!,False,https://t.co/GtzhRwkS2O,False,"{'followers_count': 522, 'following_count': 251, 'tweet_count': 14198, 'listed_count': 21}","Writer/director, creator of 'War Path' feature film out now! Proud sufferer of Imposter Syndrome https://t.co/KMHFxBZZsC…",https://pbs.twimg.com/profile_images/1516638755205001221/gWUYNPny_normal.jpg,CapitalF,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GtzhRwkS2O', 'expanded_url': 'http://www.war-path-movie.com', 'display_url': 'war-path-movie.com'}]}, 'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/KMHFxBZZsC', 'expanded_url': 'http://youtube.com/watch?feature=', 'display_url': 'youtube.com/watch?feature='}]}}",1496150409253167113
192840939,"Kalo sekarang sih, disini",Ahmad Darimi,False,,False,"{'followers_count': 40, 'following_count': 264, 'tweet_count': 1514, 'listed_count': 0}",Masih dipikirin,https://pbs.twimg.com/profile_images/378800000835610533/b63f2cc943af3ae8e09030ed0395bf16_normal.png,D4rimi,,,
229502027,Aquí y allá.,𝙰𝚋𝙱𝚢,False,https://t.co/UqbFLbZurT,False,"{'followers_count': 7367, 'following_count': 951, 'tweet_count': 170379, 'listed_count': 20}","No hablo de política, soy empalagosa, me llevo con casi todos. A veces me peino. Todo lo quiero arreglar con comida, sonrisas y abrazos. Si le gusta así, quede.",https://pbs.twimg.com/profile_images/1517195083535331330/HzUBcCfG_normal.jpg,WaBbYmE,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UqbFLbZurT', 'expanded_url': 'https://www.instagram.com/abby01_10/?hl=es-la', 'display_url': 'instagram.com/abby01_10/?hl=…'}]}}",1390807344133648384
2432973152,"Mesquite, TX",Dennis Swint,False,,False,"{'followers_count': 45, 'following_count': 263, 'tweet_count': 355, 'listed_count': 0}","Retired UPS Driver, Parrothead, loves sports, music, movies , books, and organic Christianity.",https://pbs.twimg.com/profile_images/458027565613977601/KMKt2YX9_normal.jpeg,djswint,,,
1332911832147910657,,Jason,False,,False,"{'followers_count': 41, 'following_count': 339, 'tweet_count': 2688, 'listed_count': 0}",gamer. nothing much more. just living life as much as I can. 😃,https://pbs.twimg.com/profile_images/1435419876357812229/CtFNeU9__normal.jpg,jasonx100,,,1435406675314421762
1374273445,,シルバー,False,,False,"{'followers_count': 9, 'following_count': 67, 'tweet_count': 1151, 'listed_count': 0}",ゲームとかお菓子とか気になったものとかたまにつぶやきます。,https://pbs.twimg.com/profile_images/1521862405403201536/CKbX2Ypg_normal.jpg,silver_281,,,
51741449,,Mets Burner Account?,False,,False,"{'followers_count': 215, 'following_count': 909, 'tweet_count': 6190, 'listed_count': 3}",It's Clobberin' Time,https://pbs.twimg.com/profile_images/287005926/a13806082_32627741_3068_normal.jpeg,Schulmania,,,
49393704,Buffalo,Megan Au,False,,False,"{'followers_count': 54, 'following_count': 679, 'tweet_count': 415, 'listed_count': 0}",Twitter is a spectator sport...,https://pbs.twimg.com/profile_images/474285667309350912/0vuqXN2w_normal.jpeg,MeganAusome,,,
2482319827,,Maichrasar,False,,False,"{'followers_count': 23, 'following_count': 449, 'tweet_count': 20099, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1496149324698374144/GfVuNdt5_normal.jpg,fieriestfrost,,,
54095321,"Kannapolis, NC",y- Buzz Mongold,False,,False,"{'followers_count': 304, 'following_count': 174, 'tweet_count': 3986, 'listed_count': 7}",Born in GA! Raised in NC Fans of @Canes and @CheckersHockey @Braves Baseball @Panthers Football @Nascar @Indycar @F1,https://pbs.twimg.com/profile_images/828254505972162562/JLR1M3I1_normal.jpg,BuzzMongold,,"{'description': {'mentions': [{'start': 33, 'end': 39, 'username': 'Canes'}, {'start': 44, 'end': 59, 'username': 'CheckersHockey'}, {'start': 60, 'end': 67, 'username': 'Braves'}, {'start': 77, 'end': 86, 'username': 'Panthers'}, {'start': 96, 'end': 103, 'username': 'Nascar'}, {'start': 104, 'end': 112, 'username': 'Indycar'}, {'start': 113, 'end': 116, 'username': 'F1'}]}}",1189644189946003456
813172807693647872,"Benavidez, Buenos Aires",𝙰𝚐𝚞𝚜𝚝𝚒𝚗𝚊,False,https://t.co/G3VulY73hU,False,"{'followers_count': 428, 'following_count': 418, 'tweet_count': 40003, 'listed_count': 0}",𝙱𝚊𝚒𝚕𝚊 𝚕𝚊 𝚜𝚞𝚎𝚛𝚝𝚎 𝚊 𝚖𝚒 𝚊𝚕𝚛𝚎𝚍𝚎𝚍𝚘𝚛 🧡,https://pbs.twimg.com/profile_images/1385946810372562952/1kNcrWK7_normal.jpg,delbiancoagus_,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G3VulY73hU', 'expanded_url': 'http://instagram.com/delbiancoagus', 'display_url': 'instagram.com/delbiancoagus'}]}}",937590576307998720
3033731836,,Marcos Jiménez H,False,,False,"{'followers_count': 3282, 'following_count': 35, 'tweet_count': 41795, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1454486813356314625/uaEc66FT_normal.jpg,ViagraHipica,,,1482381984227803136
387266132,"Salamanca, Spain",Mónica 〽️,False,,False,"{'followers_count': 700, 'following_count': 629, 'tweet_count': 11128, 'listed_count': 7}",Comentando...,https://pbs.twimg.com/profile_images/1467932607988080640/5I_H9myU_normal.jpg,LadyM_purple,,,
22615325,"Iowa, USA",Todd the Hoptimist 🇺🇸🇺🇦👍,False,,False,"{'followers_count': 34, 'following_count': 400, 'tweet_count': 2958, 'listed_count': 0}",#GNUTerryPratchett,https://pbs.twimg.com/profile_images/1497387759954182148/jd_8WU5h_normal.jpg,TMcWill,,"{'description': {'hashtags': [{'start': 0, 'end': 18, 'tag': 'GNUTerryPratchett'}]}}",
2379455135,"Siero, Asturias, España",Manuela García,False,https://t.co/F0npX5sUTC,False,"{'followers_count': 473, 'following_count': 431, 'tweet_count': 1210, 'listed_count': 1}",si vieras todo como yo lo veo,https://pbs.twimg.com/profile_images/1361816992630661120/yGDRUOIP_normal.jpg,manuelaagarcia6,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/F0npX5sUTC', 'expanded_url': 'http://www.instagram.com/manuelaagarcia6', 'display_url': 'instagram.com/manuelaagarcia6'}]}}",
4416560845," Up a mountain, USA",Elaine Jermyn,False,,False,"{'followers_count': 3376, 'following_count': 4403, 'tweet_count': 7889, 'listed_count': 15}","#LFC #YNWA #LFCFAMILY #KLOPP 
British-American. 🐶🐱⚽️🎾⚘🥘🎨🪡
⚽️♥️LIVERPOOL FC♥️⚽️has my♥️ 

#EPL 🏆 Champions *19* 
🏆 UEFA Champions *6*  
       🇺🇦❤🇺🇦",https://pbs.twimg.com/profile_images/762446742822322177/0lccM6-D_normal.jpg,elaine_jermyn,,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'LFC'}, {'start': 5, 'end': 10, 'tag': 'YNWA'}, {'start': 11, 'end': 21, 'tag': 'LFCFAMILY'}, {'start': 22, 'end': 28, 'tag': 'KLOPP'}, {'start': 89, 'end': 93, 'tag': 'EPL'}]}}",1360783363578150912
574107570,"Ottawa, Ontario",Emmanuel Torrez,False,,False,"{'followers_count': 41, 'following_count': 54, 'tweet_count': 494, 'listed_count': 0}",Gizzhead,https://pbs.twimg.com/profile_images/993642853912858624/ZRSpEWKN_normal.jpg,emtorrez,,,
85736015,San Diego ,M Johnson,False,https://t.co/sLc48GSsGH,False,"{'followers_count': 120, 'following_count': 1075, 'tweet_count': 7957, 'listed_count': 0}",Love My Wife. Love my Kids. Love My Family. Love my Sports. May not be in that order!,https://pbs.twimg.com/profile_images/461253907553865729/cL3DJDq0_normal.jpeg,Balinm,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sLc48GSsGH', 'expanded_url': 'https://twitter.com/balinm', 'display_url': 'twitter.com/balinm'}]}}",
15215341,The Garden State,markhoward,False,,False,"{'followers_count': 48, 'following_count': 300, 'tweet_count': 2128, 'listed_count': 1}","I work, eat, sleep, and go on the internet",https://pbs.twimg.com/profile_images/3591283730/62a6bed8590385a8059a20c5e3983937_normal.jpeg,markhoward,,,
1222193276721168386,네 빛이 되어 줄게,Sleepy Noodle ⁷ 😴,False,https://t.co/ehu4JkToQm,False,"{'followers_count': 622, 'following_count': 1563, 'tweet_count': 72527, 'listed_count': 18}",I’m Jen! Kdrama and Kpop. Multi ARMY/MOA/shawol/stay (ish). Queer Ace Feminist Socialist (she/her) 🔞 @Oomfsaid,https://pbs.twimg.com/profile_images/1519212689997893634/4k7wHcAO_normal.jpg,DramaLets,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ehu4JkToQm', 'expanded_url': 'https://fattyyouretheone.wordpress.com/', 'display_url': 'fattyyouretheone.wordpress.com'}]}, 'description': {'mentions': [{'start': 101, 'end': 110, 'username': 'Oomfsaid'}]}}",1338125158754742272
884727589,,Christee Cook,False,,False,"{'followers_count': 42, 'following_count': 31, 'tweet_count': 308, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000441409218/74a07ade414d44ccf8868d5f821131ca_normal.jpeg,ChristeeCook,,,
278539515,,Marta Dimas,False,,False,"{'followers_count': 166, 'following_count': 514, 'tweet_count': 818, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/3388043529/24fd98eed504f3aa72e235df855141a1_normal.jpeg,martadimas,,,
1159116199352926209,,Yolanda Joosten,False,,False,"{'followers_count': 802, 'following_count': 2273, 'tweet_count': 4346, 'listed_count': 5}",I was an Asst. DA in N Texas until I retired and moved to the East Bay (CA) with my family. Writing a sci-fi/romance featuring two altruistic aliens and a cop.,https://pbs.twimg.com/profile_images/1461927532828135434/FwppujUE_normal.jpg,JoostenYolanda,,,
14342444,"Phoenix, AZ",gpahia,False,,False,"{'followers_count': 1495, 'following_count': 3750, 'tweet_count': 32373, 'listed_count': 55}",Media Relations and Public Relations superstar! Love being a mom and wife most of all!,https://pbs.twimg.com/profile_images/1439672038050856961/oRPTG3j9_normal.jpg,gpahia,,,
25589079,"Atlanta, GA",iRod🔋,False,,False,"{'followers_count': 67, 'following_count': 154, 'tweet_count': 12362, 'listed_count': 1}",you can catch me in the cherry red  150,https://pbs.twimg.com/profile_images/1716499497/guugugug_normal.jpg,iRodLive,,,
102690088,Chile,Juan Avilés Santander,False,https://t.co/sRJJ1V8Del,False,"{'followers_count': 1011, 'following_count': 966, 'tweet_count': 29434, 'listed_count': 22}",I'm a weirdo,https://pbs.twimg.com/profile_images/1503147261609472001/nimr3LU5_normal.jpg,Mr_Jotha,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sRJJ1V8Del', 'expanded_url': 'https://Instagram.com/mr_jotha', 'display_url': 'Instagram.com/mr_jotha'}]}}",642456250949705728
2379285861,,Edward,False,,False,"{'followers_count': 9, 'following_count': 453, 'tweet_count': 1367, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/489247273956564992/UOc6qgig_normal.jpeg,edpol05,,,
16149910,United States,Dr. gorditamedia,False,,False,"{'followers_count': 664, 'following_count': 1721, 'tweet_count': 7025, 'listed_count': 18}",Camille Reyes: Associate professor of Communication deep in the 🖤 of TX. Lover of 🎾 and 🥯s. |🏳️‍🌈 (Views are my own.),https://pbs.twimg.com/profile_images/517635274096918529/VXrjt1js_normal.jpeg,gorditamedia,,,1124350987832000513
351171283,"San Francisco, CA",Marvin Alexis Hernandez,False,,False,"{'followers_count': 456, 'following_count': 146, 'tweet_count': 51595, 'listed_count': 1}",I enjoy spending time with my family and friends in life my goal is to become An Actor plus be kind to others and stay safe.,https://pbs.twimg.com/profile_images/1520868281799696384/dKt1EyIu_normal.jpg,MarvinAlexis0,,,1501256309743652867
756498715,,Joe,False,,False,"{'followers_count': 233, 'following_count': 283, 'tweet_count': 22124, 'listed_count': 4}",Cashapp $JoeJagler  Trying to live my life 200 feet at a time! https://t.co/TCIv9fcVle,https://pbs.twimg.com/profile_images/1293218454175195137/Q2_Adm5x_normal.jpg,moveslikejagler,,"{'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/TCIv9fcVle', 'expanded_url': 'https://open.spotify.com/show/7btNt4DU3fgORyuY8ToYxG?si=VVxEp53WT0mDYa8xn3Hdh', 'display_url': 'open.spotify.com/show/7btNt4DU3…'}]}}",1287238470256263168
873874546272501760,,yukiyan,False,,False,"{'followers_count': 291, 'following_count': 470, 'tweet_count': 2699, 'listed_count': 0}",最近F1が生きがいのYC大好きアラサーOL👩#GAS10🇫🇷 #VER33🇳🇱 Yellow Claw / Nicky Romero / Armin / Kygo / Barong family / DJ Snake,https://pbs.twimg.com/profile_images/1127381869459173376/lnYjN-ZN_normal.jpg,yukiyan2221,,"{'description': {'hashtags': [{'start': 22, 'end': 28, 'tag': 'GAS10'}, {'start': 31, 'end': 37, 'tag': 'VER33'}]}}",982964065680027649
258847803,Chicago,Correct Opinion Haver,False,,False,"{'followers_count': 5, 'following_count': 129, 'tweet_count': 199, 'listed_count': 0}","CPA, Correct opinion haver, Dungeon Master, 70 day Wordle champ, he/him. Probably best to ignore me",https://pbs.twimg.com/profile_images/799264177605013504/oME9xeIi_normal.jpg,Phan_boy78,,,
177960602,悪魔城,ぜろのひと,False,,False,"{'followers_count': 583, 'following_count': 520, 'tweet_count': 244634, 'listed_count': 36}",最近格ゲーしてない光の戦士だったり別の事してたりするなにか。アイコンはしくはに描いてもらいました、ありがたやー,https://pbs.twimg.com/profile_images/1112725085868064768/BZ6k8CNt_normal.png,zero_kaka,,,
15048665,,jagadishn,False,,False,"{'followers_count': 7, 'following_count': 52, 'tweet_count': 12, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,jagadishn,,,
213378183,,Evsy 🇺🇦,False,,False,"{'followers_count': 171, 'following_count': 601, 'tweet_count': 5485, 'listed_count': 6}",Spurs ST holder #COYS,https://pbs.twimg.com/profile_images/1135111656680448001/wiQvAo5a_normal.jpg,Lordevsy,,"{'description': {'hashtags': [{'start': 16, 'end': 21, 'tag': 'COYS'}]}}",
64536391,"Moberly, MO",Nic Zenker,False,https://t.co/dYpE5pSrHj,False,"{'followers_count': 520, 'following_count': 653, 'tweet_count': 5170, 'listed_count': 3}","Father/Husband/Teacher/Coach.... “Whatever you do, work at it with all your heart, as working for the Lord, not for human masters” .... Colossians 3:23.",https://pbs.twimg.com/profile_images/1503760024291749893/6YfrSv_3_normal.jpg,CoachZenker,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dYpE5pSrHj', 'expanded_url': 'http://www.ner4bearcats.com', 'display_url': 'ner4bearcats.com'}]}}",1100967391801036800
930266780,Spain,Adri,False,,False,"{'followers_count': 114, 'following_count': 223, 'tweet_count': 3461, 'listed_count': 4}","Seguidor a muerte del Athletic Club de Bilbao.
Adicto al fútbol.",https://pbs.twimg.com/profile_images/748502077568131072/cxr1HaKp_normal.jpg,AdriDGG85,,,1481374187218477058
4262588418,17 🤧🤧,Qdoba’s btch,False,,False,"{'followers_count': 278, 'following_count': 179, 'tweet_count': 50093, 'listed_count': 25}",This is a meek mill and safaree hate account idc idc idc,https://pbs.twimg.com/profile_images/1481707165391982594/SgoGWsXs_normal.jpg,niptuckbtch,,,1265798466741112834
1345799923598548994,on my own,lucía | dwd,False,,False,"{'followers_count': 2641, 'following_count': 2658, 'tweet_count': 41124, 'listed_count': 6}",...and i'm the one who will stay @marilvsfrtniall,https://pbs.twimg.com/profile_images/1501306427020824582/IZsiXNI1_normal.jpg,missyouxcherry,,"{'description': {'mentions': [{'start': 33, 'end': 49, 'username': 'marilvsfrtniall'}]}}",1518210540148903936
3012912868,De Alfa Centauri para allá,-273.15 °C,False,,False,"{'followers_count': 157, 'following_count': 688, 'tweet_count': 1443, 'listed_count': 1}","Extremeño de nacimiento, físico de formación y docente de profesión. Ahora intentando mejorar un poco el mundo desde la Dirección de un instituto de secundaria.",https://pbs.twimg.com/profile_images/1248200226122248193/h3gKfpyF_normal.png,Fibochachio,,,1438568711825276935
264190138,"North Richland Hills, TX",BErt,False,,False,"{'followers_count': 760, 'following_count': 769, 'tweet_count': 18474, 'listed_count': 1}",I’m a great wrote right #LGRW #OnePride #DetroitRoots #GoBlue #TheHobby,https://pbs.twimg.com/profile_images/1482939544647389184/bjsRtPtv_normal.jpg,BErtNotBurt,,"{'description': {'hashtags': [{'start': 24, 'end': 29, 'tag': 'LGRW'}, {'start': 30, 'end': 39, 'tag': 'OnePride'}, {'start': 40, 'end': 53, 'tag': 'DetroitRoots'}, {'start': 54, 'end': 61, 'tag': 'GoBlue'}, {'start': 62, 'end': 71, 'tag': 'TheHobby'}]}}",
