,location,verified,description,username,url,protected,name,id,public_metrics,profile_image_url,pinned_tweet_id,entities
956660994,"Here, there & everywhere",False,Education/youth development SME. DV support board member. Uplifting Black women. Mostly Huey but my Riley stays ready. Bourbon is it. Him/jefe/capo #SEL #VO,themorganrpt,,False,IAmDamion 🔊 🗯,,"{'followers_count': 1573, 'following_count': 4276, 'tweet_count': 48368, 'listed_count': 15}",https://pbs.twimg.com/profile_images/1426957637640392712/S8ujyczP_normal.jpg,1087751169357869056,"{'description': {'hashtags': [{'start': 148, 'end': 152, 'tag': 'SEL'}, {'start': 153, 'end': 156, 'tag': 'VO'}]}}"
1198969532720660480,,False,基本独り言/いい声のファン/趣味は睡眠/フォロー数多め/たまにTL荒らし/身バレ確定,oBNQDeK1UAtper8,,False,えるさ,,"{'followers_count': 14, 'following_count': 61, 'tweet_count': 1362, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1198969656771371009/bsrPrqg9_normal.jpg,,
2358774853,東京,False,"ゲーム結構遊ぶ人
写真撮る（上手くはない）
アメコミ特撮Fate
海賊とかスチームパンクとかそういう系の雰囲気結構好き",46Shiro_Kuro96,,False,白黒先生,,"{'followers_count': 51, 'following_count': 486, 'tweet_count': 2126, 'listed_count': 0}",https://pbs.twimg.com/profile_images/735680196007759875/pstVsbd5_normal.jpg,1402288483796799489,
26417779,"Denton, TX",False,Married to the most amazing man on the planet. Mommy of two terrific kiddos! Lover of UCF Knights. 🖤💛🖤💛🖤💛,ElissaCPA,https://t.co/sSdPJMxUX5,False,Elissa D 🇺🇦🇺🇦🇺🇦,,"{'followers_count': 145, 'following_count': 287, 'tweet_count': 7327, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1040771137/27422_1330991970_2369_n_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sSdPJMxUX5', 'expanded_url': 'http://www.facebook.com/elissacpa', 'display_url': 'facebook.com/elissacpa'}]}}"
41970126,"Wollongong, NSW, Australia",False,Ex-journalist and keen follower of Australian basketball and hoops everywhere. Opinions expressed entirely my own.,kajacko,,False,Keith Jackson,,"{'followers_count': 305, 'following_count': 258, 'tweet_count': 11555, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1420544205/IMG_0340_normal.JPG,,
369230552,23 - she/her,False,couldn't want you any more,hrrysatelIites,,False,haley 🏠🦋,,"{'followers_count': 632, 'following_count': 346, 'tweet_count': 74700, 'listed_count': 28}",https://pbs.twimg.com/profile_images/1520555055656624131/MBAjBzCE_normal.jpg,,
1090574035304341504,日本,False,among us / Shadowverse ゲームアカ リザ  信じるべきは自分の視認のみ,tentory057324no,,False,tentory,,"{'followers_count': 28, 'following_count': 50, 'tweet_count': 411, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1436921789993476097/ubXe7WXw_normal.jpg,,
6590812,"iPhone: 35.687424,139.686554",False,"技術系じゃない雑誌の編集をやっていました。(Aug. 19, 2013) メールは、ツイッターのアカウントにグメールドットコム or アウトルックドットコムw までお気軽に。(｀･ω･´)ゞ もち、DM投げてくれてもOKす。",iiokashinji,https://t.co/EL7IlcBtZV,False,IIOKA Shinji 💉:PPM,,"{'followers_count': 1316, 'following_count': 4151, 'tweet_count': 96726, 'listed_count': 33}",https://pbs.twimg.com/profile_images/970438197/o-hashi_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EL7IlcBtZV', 'expanded_url': 'http://iioka.com/', 'display_url': 'iioka.com'}]}}"
398460445,Edmonton,False,Resident of #yeg. Auntie to the coolest kids in the world. Educator. Broadway nerd. Puzzle Queen. #Oilers fan who is usually yelling at the tv. She/her.,cadia_yeg,,False,Caro,,"{'followers_count': 188, 'following_count': 1164, 'tweet_count': 9908, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1157457404428054528/voSvfSxS_normal.jpg,1219128081882869760,"{'description': {'hashtags': [{'start': 12, 'end': 16, 'tag': 'yeg'}, {'start': 98, 'end': 105, 'tag': 'Oilers'}]}}"
5888882,Japan,False,"がいこく（よーろぱ）かぶれ。趣味は旅行と買い物。
I love life with art, music, nice food n drink and a bit of humour.",Lliquo,,False,Lliquo,,"{'followers_count': 102, 'following_count': 47, 'tweet_count': 6203, 'listed_count': 0}",https://pbs.twimg.com/profile_images/28338462/06-03-12_05-42mini_normal.jpg,,
113111515,,False,,umnjo,,False,Rad Jo,,"{'followers_count': 2, 'following_count': 9, 'tweet_count': 150, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1400548904819736586/2iZSrQ52_normal.jpg,,
1099128382527135744,,False,스크류바 맛있음 🐈‍⬛ 🏳️‍🌈 👩‍💻,macNcheese_yum,,False,류바,,"{'followers_count': 22, 'following_count': 109, 'tweet_count': 235, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1464893640279728130/jM8B1F_O_normal.jpg,,
1393202347405283329,,False,🐓理解の外にあるものたちがとても好きです,hr_piano_tw,,False,hr,,"{'followers_count': 19, 'following_count': 21, 'tweet_count': 740, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1393207761043812352/B-JPan0A_normal.jpg,,
28245916,"ÜT: 35.949464,-83.986228",False,Vi Veri Veniversum Vivus Vici,tonynknox,https://t.co/bleZ5yaqSw,False,Tony aka Goose,,"{'followers_count': 136, 'following_count': 152, 'tweet_count': 3101, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1094349399294164994/t8RX1hZz_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bleZ5yaqSw', 'expanded_url': 'http://www.facebook.com/tonynknox', 'display_url': 'facebook.com/tonynknox'}]}}"
1213962715,東京⇔茨城,False,ライヴ、フェス、旅、温泉、サウナ、街歩き、キャンプ、ジムニー、ラジオ、ポッドキャスト、漫画、アニメ、映画、立ち飲み、大衆酒場、クラフトビール、ラーメン、カレー。好きなものは増え続ける。神保町によく出没します。,ymgwaaa,,False,わ〜。,,"{'followers_count': 465, 'following_count': 878, 'tweet_count': 67827, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1510212949709049856/gJZIqpEA_normal.jpg,1239867178263797761,
63919740,ディープステート,False,まんまるお腹の魚の子です。青い海から来ました。足の裏に目があります。よろしくおねがいします。,higejr,,False,ヒゲjr,,"{'followers_count': 177, 'following_count': 163, 'tweet_count': 18623, 'listed_count': 18}",https://pbs.twimg.com/profile_images/1206203243262402560/Lgo_NNPT_normal.png,,
21569116,,False,"✨WoW  ✨ GW2 ✨ D&D ✨
 
avatar by @Katchdraws banner art by @idaida_art",desertrose64,,False,moonstorm,,"{'followers_count': 204, 'following_count': 990, 'tweet_count': 5622, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1488535349471105041/N3Ti4hZR_normal.jpg,,"{'description': {'mentions': [{'start': 32, 'end': 43, 'username': 'Katchdraws'}, {'start': 58, 'end': 69, 'username': 'idaida_art'}]}}"
1378614120526741506,⚔카멜롯⚔,False,내 삶의 '유일한' 빛☆XIA☆/⚔굳건한 칼뽑았당⚔/준수가 행복해야 나도 행복해☺/❌ㅃ 겸덕 소ㅍ ㅊㅌㄱㄱ❌/🐣02년생 미연이🐥2021 늦덕+트알못/제가 잘못한거 있으면 꼭 말씀해주세용!! 루이나눔계(@ruixian_1215),ruixian_onlyxia,,False,(뜸트)핑크공듀루이x준쮸🏝_시아준쮸 세상에서 젤 사랑해💗,,"{'followers_count': 274, 'following_count': 226, 'tweet_count': 14084, 'listed_count': 34}",https://pbs.twimg.com/profile_images/1449703732262752258/nhtPHurJ_normal.jpg,1513556244749037574,"{'description': {'mentions': [{'start': 112, 'end': 125, 'username': 'ruixian_1215'}]}}"
15106038,Tokyo,False,Consultant living nomadic life in the dancing elephant.,planetshining,,False,planetshining,,"{'followers_count': 98, 'following_count': 210, 'tweet_count': 15711, 'listed_count': 0}",https://pbs.twimg.com/profile_images/633312526667661312/kKXnEvtV_normal.jpg,1476767165923868676,
1974561846, #わきをアート,False,つよつよストロング‼️,wakiwouou,,False,わきを,,"{'followers_count': 600, 'following_count': 511, 'tweet_count': 34507, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1498958208991334403/znMFfLpb_normal.jpg,,
1080138899131912192,Lebanon,False,"MD in the making, @USJLiban. Blues enthusiast. Interested in GI/Oncology, surgery and Surgical Oncology. EN/FR/AR",najibouzeid,https://t.co/yxa5HjJO5x,False,Naji Bou Zeid,,"{'followers_count': 920, 'following_count': 625, 'tweet_count': 2654, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1465252088397676551/dot0v0F2_normal.jpg,1362661529640980480,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yxa5HjJO5x', 'expanded_url': 'https://www.linkedin.com/in/najibouzeid/', 'display_url': 'linkedin.com/in/najibouzeid/'}]}, 'description': {'mentions': [{'start': 18, 'end': 27, 'username': 'USJLiban'}]}}"
1096795041081757696,Florida ,False,I’m fine with my spite • 25 • she/her @ohpleasemary,kissywillow,https://t.co/EmjDFL2ulR,False,paris,,"{'followers_count': 522, 'following_count': 359, 'tweet_count': 9110, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1502661174701273095/ZHmNeRCg_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EmjDFL2ulR', 'expanded_url': 'https://www.instagram.com/pa.ris/', 'display_url': 'instagram.com/pa.ris/'}]}, 'description': {'mentions': [{'start': 38, 'end': 51, 'username': 'ohpleasemary'}]}}"
578861403,クズネタリウム,False,"人生13周目。
アイコンはりるっとさん( @rirutto )から　",raikovy,,False,つらいコフ,,"{'followers_count': 433, 'following_count': 483, 'tweet_count': 310148, 'listed_count': 0}",https://pbs.twimg.com/profile_images/558869184973529088/oX1oiEyj_normal.jpeg,533994709115351041,"{'description': {'mentions': [{'start': 21, 'end': 29, 'username': 'rirutto'}]}}"
1448643055154651138,"Northern Ireland, UK",False,I love old music and old movies and things from the past.,Discoqueen63,,False,Vivien Monaghan,,"{'followers_count': 115, 'following_count': 134, 'tweet_count': 1970, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1497926071907401733/D3nhmMfr_normal.jpg,,
12419492,OKC - SoCal,False,Family / Sports / Life / Comedy / Oklahoma State / OKC Thunder / broadcast journalism degree /,johnwsnyder,https://t.co/57mu1R3GMd,False,John W Snyder,,"{'followers_count': 1077, 'following_count': 1059, 'tweet_count': 341, 'listed_count': 45}",https://pbs.twimg.com/profile_images/1507082012946944009/xNPc-Ial_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/57mu1R3GMd', 'expanded_url': 'https://www.instagram.com/the.layup/', 'display_url': 'instagram.com/the.layup/'}]}}"
791982218256187392,"Maldonado, Uruguay",False,El viento me lleva y yo voy con el viento,Bruno_Silva_7,,False,Bruno,,"{'followers_count': 184, 'following_count': 200, 'tweet_count': 3585, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1476681638171930649/lIPDxG6k_normal.jpg,,
94773117,まゆの手の中,False,"佐久間まゆ、白坂小梅、輿水幸子、白菊ほたる、関裕美、工藤忍、喜多日菜子。モバ：65322424 佐久間家, きらファン：YUPH2YMA9G, FF14Durandal鯖, 都内",asagi_Bi,https://t.co/gYOfZ3EkQO,False,浅葱,,"{'followers_count': 533, 'following_count': 566, 'tweet_count': 149073, 'listed_count': 31}",https://pbs.twimg.com/profile_images/1505937127619842048/cZ1iLDTF_normal.png,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gYOfZ3EkQO', 'expanded_url': 'https://www.instagram.com/asagi_bi/', 'display_url': 'instagram.com/asagi_bi/'}]}}"
2275888742,,False,"リプフォローご自由にどうぞ。たまにR18ですけど。
質問箱→https://t.co/4nyX199DQs
お題箱→https://t.co/ivVlzHAfww
skeb→https://t.co/jSItkPR0O2",zetuboutantei,https://t.co/mKlVOt6osj,False,絶望探偵アキ(雷渦),,"{'followers_count': 137, 'following_count': 378, 'tweet_count': 85618, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1508798267089637381/7hINWKjk_normal.jpg,1229609864785268736,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mKlVOt6osj', 'expanded_url': 'https://www.pixiv.net/member.php?id=9457154', 'display_url': 'pixiv.net/member.php?id=…'}]}, 'description': {'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/4nyX199DQs', 'expanded_url': 'http://peing.net/ja/zetuboutantei', 'display_url': 'peing.net/ja/zetuboutant…'}, {'start': 58, 'end': 81, 'url': 'https://t.co/ivVlzHAfww', 'expanded_url': 'http://odaibako.net/u/zetuboutantei', 'display_url': 'odaibako.net/u/zetuboutantei'}, {'start': 87, 'end': 110, 'url': 'https://t.co/jSItkPR0O2', 'expanded_url': 'https://skeb.jp/@zetuboutantei', 'display_url': 'skeb.jp/@zetuboutantei'}]}}"
2942960269,つくば,False,筑波大学/戸山/足立区/モアイ顔/卓球/ワンピース/ギター/マインクラフト/CX-30,ushiro_mt,,False,nush,,"{'followers_count': 58, 'following_count': 67, 'tweet_count': 1495, 'listed_count': 0}",https://pbs.twimg.com/profile_images/627116471777267712/GzD6zH8K_normal.jpg,,
1434272906,manchester uk,False,"She/They  🎵 imma write my way out ✒️

cover art by @tammy0n0",JulesIsHere_,,False,Team Good Noodle,,"{'followers_count': 333, 'following_count': 1323, 'tweet_count': 7371, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1349023980452261892/silE5JlA_normal.jpg,1511243368008925185,"{'description': {'mentions': [{'start': 51, 'end': 60, 'username': 'tammy0n0'}]}}"
3572195293,이동중,False,"네 안녕하세요 오타쿱니다. 
스타트렉이랑 백로과 조류 좋아해용",juanicillin7,,False,김좐🌈,,"{'followers_count': 228, 'following_count': 188, 'tweet_count': 89121, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1509053040414068736/Yr5p5RrU_normal.jpg,1457257949450027012,
75260012,India,False,,ask4rajeev,,False,Tinku,,"{'followers_count': 33, 'following_count': 65, 'tweet_count': 601, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1417579231257808899/IbZvzOwj_normal.jpg,,
911977573420167169,,False,いらっしゃい,Pione_456,,False,ピオーネ,,"{'followers_count': 24, 'following_count': 113, 'tweet_count': 11332, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1456544473086062593/VS-xmKu8_normal.jpg,,
984080353148088320,狂気の19歳,False,たいちゃんです。超雑多垢。ラ！小説(二次)で活動中です。プロフカード→https://t.co/O3RGLXZWQ5お題箱→ https://t.co/xgUV9IvddU 最近よく使ってるとこ→@Lis__Noir__,UnderRevive,https://t.co/Kwb6x37vU4,False,太,,"{'followers_count': 137, 'following_count': 1703, 'tweet_count': 16624, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1507715040241061894/e-pOmCEn_normal.jpg,1518938254699020288,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Kwb6x37vU4', 'expanded_url': 'https://www.pixiv.net/users/30923603', 'display_url': 'pixiv.net/users/30923603'}]}, 'description': {'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/O3RGLXZWQ5', 'expanded_url': 'https://profcard.info/u/p9pOmgDXqReCGKkgAWm4DMBludo1', 'display_url': 'profcard.info/u/p9pOmgDXqReC…'}, {'start': 63, 'end': 86, 'url': 'https://t.co/xgUV9IvddU', 'expanded_url': 'https://odaibako.net/u/UnderRevive', 'display_url': 'odaibako.net/u/UnderRevive'}], 'mentions': [{'start': 98, 'end': 110, 'username': 'Lis__Noir__'}]}}"
396218184,Wirral,False,convert vans for disabled access.                                  love tranmere rovers #swa,flemo46,,False,mark Fleming,,"{'followers_count': 221, 'following_count': 316, 'tweet_count': 5763, 'listed_count': 1}",https://pbs.twimg.com/profile_images/2866411834/98baa4e3707849dc68218f3d6c1c9184_normal.jpeg,,"{'description': {'hashtags': [{'start': 88, 'end': 92, 'tag': 'swa'}]}}"
1313591010715463680,Floriduh,False,"Filipino, Central Floridian, Gator Engineer, Runner, Graphic Novel Junkie, Husband and Father to Flipcubes.",chadlouis1201,,False,Chad,,"{'followers_count': 42, 'following_count': 442, 'tweet_count': 2000, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1489606434404900870/6g-1xMui_normal.jpg,,
15339122,"Bunkyo-ku, Tokyo",False,Neurophysiologist studying social behavior and decision making who rarely tweet on science but about everyday miscellaneous things.,taoizm,https://t.co/zjFkM8BOTh,False,Kentaro Tao,,"{'followers_count': 1139, 'following_count': 346, 'tweet_count': 35183, 'listed_count': 52}",https://pbs.twimg.com/profile_images/1185028641492815872/eB10gQ_K_normal.jpg,1489439592499449858,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zjFkM8BOTh', 'expanded_url': 'https://scholar.google.com/citations?user=VJTItBcAAAAJ', 'display_url': 'scholar.google.com/citations?user…'}]}}"
1363701668425043972,Japan,False,"#PrayForUkraine🙏 Licensed Guide Interpreter🇯🇵Tour Conductor🌏NIHONSYU ""Sake"" Navigator🍶通訳ガイド/添乗員/日本酒ナビゲーター💉💉💉😷",momo8donna,https://t.co/1aSFY0aEPC,False,DONNA,,"{'followers_count': 1144, 'following_count': 1180, 'tweet_count': 957, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1363717468573757440/VIJQLB4m_normal.jpg,1371825242109210626,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1aSFY0aEPC', 'expanded_url': 'http://www.momo8donna.com/', 'display_url': 'momo8donna.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 15, 'tag': 'PrayForUkraine'}]}}"
