,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
380304865,"𝓡𝓮𝓼𝓾𝓻𝓰𝓪𝓶
♎",,False,https://pbs.twimg.com/profile_images/1400669892349775876/x2Q97I-m_normal.jpg,"Barcelona, España",,1507279627328368641,sonriebonita,,violeta 💫,False,"{'followers_count': 907, 'following_count': 786, 'tweet_count': 29496, 'listed_count': 3}"
544231991,"jeepy farmer-cyst. whorologist. professional twerp. formerly 'nips'. funny tinged. views are my own and likes/rts are not endorsements, obviously. he/him. ⚯͛",https://t.co/jKyll27l02,False,https://pbs.twimg.com/profile_images/1318519096590434304/X8wI60r-_normal.jpg,Bad Place,,1144492137049812992,akil_93,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jKyll27l02', 'expanded_url': 'http://instagram.com/akil_93', 'display_url': 'instagram.com/akil_93'}]}}",a filthy piece of toerag ⎊,False,"{'followers_count': 270, 'following_count': 239, 'tweet_count': 74370, 'listed_count': 3}"
1022421585968410626,,,False,https://pbs.twimg.com/profile_images/1022422975776215040/fVM46R64_normal.jpg,,,,elalonsowo,,Bardoenelpechodeljambo,False,"{'followers_count': 14, 'following_count': 162, 'tweet_count': 274, 'listed_count': 0}"
1353642222730829824,New review posted every weekday at 7am 🎥 New YouTube video posted every Friday at 5pm 🏃🏼‍♀️ The ramblings of a 20-something 👩🏼‍💻,https://t.co/kLfTpegYiv,False,https://pbs.twimg.com/profile_images/1521183074456854529/s5Gcsg-s_normal.jpg,Wiltshire,,1520115701247209478,shona_harding,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kLfTpegYiv', 'expanded_url': 'https://linktr.ee/shona_harding', 'display_url': 'linktr.ee/shona_harding'}]}}",Shona Harding,False,"{'followers_count': 726, 'following_count': 497, 'tweet_count': 7196, 'listed_count': 1}"
1389768668779671555,パズドラ垢　【星龍】【時空】Rank1000↑　,,False,https://pbs.twimg.com/profile_images/1504655650915241992/5OPdKPvG_normal.jpg,,,1454327792892481538,pad_kanatabota,,かなた,False,"{'followers_count': 110, 'following_count': 162, 'tweet_count': 788, 'listed_count': 1}"
758827101080293376,,https://t.co/OcaVfPmH2d,False,https://pbs.twimg.com/profile_images/1457826816127913992/CCxA-F_w_normal.jpg,,,,_maariasanchez,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OcaVfPmH2d', 'expanded_url': 'https://instagram.com/_maariasanchezz?r=nametag', 'display_url': 'instagram.com/_maariasanchez…'}]}}",María✨,False,"{'followers_count': 669, 'following_count': 490, 'tweet_count': 11741, 'listed_count': 0}"
145568102,"Mother, wife, sewer. Low FODMAP follower & Brand ambassador for Rebecca Page sewing patterns.",https://t.co/ke6LfBaDPQ,False,https://pbs.twimg.com/profile_images/1277160433053556736/U5D0GTV1_normal.jpg,Edinburgh,,,NikkiEatwell,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ke6LfBaDPQ', 'expanded_url': 'http://www.rebeccapagesewing.com', 'display_url': 'rebeccapagesewing.com'}]}}",Nikki Eatwell,False,"{'followers_count': 216, 'following_count': 544, 'tweet_count': 2578, 'listed_count': 3}"
359332484,https://t.co/bBb8S7QCTo,,False,https://pbs.twimg.com/profile_images/3567872951/fa3c961334035bd73d58894d0b512441_normal.jpeg,,,1481511326396604418,ismaa_lg,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bBb8S7QCTo', 'expanded_url': 'https://www.instagram.com/ismaa.lg', 'display_url': 'instagram.com/ismaa.lg'}]}}",Isma,False,"{'followers_count': 69, 'following_count': 534, 'tweet_count': 11291, 'listed_count': 1}"
232249894,Geordie. #NUFC. Organised religion in all its forms is humanities greatest failure. #sciencecommunication,,False,https://pbs.twimg.com/profile_images/1287394578065129473/O4-v9w8A_normal.jpg,Northumberland ,,1340763406626922497,joppadoni,"{'description': {'hashtags': [{'start': 9, 'end': 14, 'tag': 'NUFC'}, {'start': 84, 'end': 105, 'tag': 'sciencecommunication'}]}}",Joppa,False,"{'followers_count': 286, 'following_count': 388, 'tweet_count': 5514, 'listed_count': 6}"
371168096,,,False,https://pbs.twimg.com/profile_images/437163225889529856/OUMZ5-Vv_normal.jpeg,,,,gwalchiwr,,Dyn drws nesa,False,"{'followers_count': 200, 'following_count': 1245, 'tweet_count': 10268, 'listed_count': 0}"
935892983374790658,のぶおん、ニノクロ,,False,https://pbs.twimg.com/profile_images/1001283241792323585/Hg5OM6RB_normal.jpg,日本,,,KambaShiki,,芳四季,False,"{'followers_count': 16, 'following_count': 48, 'tweet_count': 48, 'listed_count': 1}"
741186522561556480,"En lo oscuro buscando al caballero. Eres libre de pensar lo que quieras, tanto como yo de que a mi me la pele También hago fotos. La impotencia me la trae floja",https://t.co/OC7jeaFlX9,False,https://pbs.twimg.com/profile_images/1369043183129268226/Vvum_lWn_normal.jpg,"Leganés, Madrid, España",,1479851588936245257,bertoconve,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OC7jeaFlX9', 'expanded_url': 'https://www.instagram.com/albertoruiz_photos/?hl=es', 'display_url': 'instagram.com/albertoruiz_ph…'}]}}",Bertman,False,"{'followers_count': 1380, 'following_count': 1494, 'tweet_count': 41799, 'listed_count': 7}"
953757532559785984,I Amn just……….. a litle creacher. Thatse It. I Canot change  this,,False,https://pbs.twimg.com/profile_images/1483643494514130944/evZqJhAp_normal.jpg,,,,paytonmckinnis,,Payton 🦢,False,"{'followers_count': 196, 'following_count': 256, 'tweet_count': 1447, 'listed_count': 0}"
160317842,"J'ai connu, j'ai vécu, le Lyon de Gerland. Foutue nostalgie.",,False,https://pbs.twimg.com/profile_images/1317892996176793601/2tvrp7Bp_normal.png,Lyon,,,Vallenain,,Val Le Nain,False,"{'followers_count': 654, 'following_count': 1612, 'tweet_count': 31969, 'listed_count': 56}"
4582097537,🏳️‍🌈 He/him | Una verdad y una mentira: nunca he estado en Sevilla y tengo un pene pequeñito,https://t.co/940CPrzu5s,False,https://pbs.twimg.com/profile_images/1512954827562758146/aTD0Gcnj_normal.jpg,"Seville, Spain",,1445363017995202561,TheOathkeeper_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/940CPrzu5s', 'expanded_url': 'https://www.instagram.com/theoathkeeper_/', 'display_url': 'instagram.com/theoathkeeper_/'}]}}",El gracioso del eyeliner,False,"{'followers_count': 150, 'following_count': 130, 'tweet_count': 29062, 'listed_count': 14}"
226339633,Tottenham Londoner / pseudo poet / Coffee Lover / cyclist wannabe/ @colourcarwen better half / Great Dancer / Dodge 50 owner / Jah lover! #london2pyrenees,https://t.co/yMPY5WPb6T,False,https://pbs.twimg.com/profile_images/1464014373182222336/id6KYsKz_normal.jpg,london usually,,,zippyhawkes,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yMPY5WPb6T', 'expanded_url': 'https://www.zippysite.co.uk', 'display_url': 'zippysite.co.uk'}]}, 'description': {'hashtags': [{'start': 138, 'end': 154, 'tag': 'london2pyrenees'}], 'mentions': [{'start': 67, 'end': 80, 'username': 'colourcarwen'}]}}",Zippy Hawkes,False,"{'followers_count': 394, 'following_count': 632, 'tweet_count': 8132, 'listed_count': 20}"
135107292,漫画とアニメスキー。アイカツ！星宮いちご。ソレイユ。鋼（エド）。肉。チョコ。,,False,https://pbs.twimg.com/profile_images/1503980029302108161/KqUOejm2_normal.jpg,東京,,,MatsukoHINA,,まつり,False,"{'followers_count': 81, 'following_count': 453, 'tweet_count': 14861, 'listed_count': 3}"
1004612033587892224,On 3rd August 2021 I ratio'd US President Joe Biden. I have 7 verified followers.      Header by @Bellway2755🔔F1🏎️Aviation✈️Trains🚆Astronomy🛰️Weather🌩️,https://t.co/wDP7vau4sX,False,https://pbs.twimg.com/profile_images/1499544980582543380/pzVjehzj_normal.jpg,Telford,,1322222102741700609,RealCpr1234,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wDP7vau4sX', 'expanded_url': 'https://www.youtube.com/channel/UCdSFPW25gP7dKIx9UJOsrvg', 'display_url': 'youtube.com/channel/UCdSFP…'}]}, 'description': {'mentions': [{'start': 97, 'end': 109, 'username': 'Bellway2755'}]}}",Cpr1234  🇺🇦#PrayForUkraine,False,"{'followers_count': 633, 'following_count': 1188, 'tweet_count': 19214, 'listed_count': 1}"
154967946,,,False,https://pbs.twimg.com/profile_images/1493277086504599558/WYuWXmP1_normal.jpg,In my bubble.,,,Njue_Murugi,,Camunju,False,"{'followers_count': 1413, 'following_count': 1089, 'tweet_count': 44102, 'listed_count': 8}"
52884434,💉😷 #RejoinEU #Foodbanks #Homeless Pay #NHS ++🦸🏻‍♀️ @BylineTimes Retired Teacher #GrowYourOwn #ReduceCarbon #RNLI Stop #AusTORYity #Ukraine 🇺🇦,,False,https://pbs.twimg.com/profile_images/1415004614454300672/25YAV5qd_normal.jpg,UK,,1504596814724538370,Liffey2,"{'description': {'hashtags': [{'start': 3, 'end': 12, 'tag': 'RejoinEU'}, {'start': 13, 'end': 23, 'tag': 'Foodbanks'}, {'start': 24, 'end': 33, 'tag': 'Homeless'}, {'start': 38, 'end': 42, 'tag': 'NHS'}, {'start': 80, 'end': 92, 'tag': 'GrowYourOwn'}, {'start': 93, 'end': 106, 'tag': 'ReduceCarbon'}, {'start': 107, 'end': 112, 'tag': 'RNLI'}, {'start': 118, 'end': 129, 'tag': 'AusTORYity'}, {'start': 130, 'end': 138, 'tag': 'Ukraine'}], 'mentions': [{'start': 51, 'end': 63, 'username': 'BylineTimes'}]}}",AutonomousTrish 🌻 💙#FBPE #Covid19IsAirborne,False,"{'followers_count': 1092, 'following_count': 2971, 'tweet_count': 28995, 'listed_count': 4}"
894479114446413824,嫁1子2 主食:クッピーラムネ 僕のTwitterは独り言を呟くところ。アニメもビジネスも政治も下世話も。 メモのようにRTします。声が素敵なのに顔面まで良い声優さんが好きです。,,False,https://pbs.twimg.com/profile_images/1451937195749564417/tABIBtII_normal.jpg,,,1176821445587914752,rio_akaneiro,,RIO課長Boost inoculated,False,"{'followers_count': 352, 'following_count': 1101, 'tweet_count': 24742, 'listed_count': 8}"
1299648829927682054,"In this order: human family, our three cats, books, 80’s music.",,False,https://pbs.twimg.com/profile_images/1425512849615507459/W_MKwwpQ_normal.jpg,,,,dunwoody_sarah,,•._.• Books and Cats •._.•,False,"{'followers_count': 503, 'following_count': 883, 'tweet_count': 4866, 'listed_count': 2}"
52140255,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,brocher1000,,David Henderson,False,"{'followers_count': 7, 'following_count': 36, 'tweet_count': 59, 'listed_count': 0}"
235211540,South London & Proud | CPFC fan,,False,https://pbs.twimg.com/profile_images/1515759850529173506/UvDdL467_normal.jpg,Kent,,1418315580600377344,PaulGDJ,,Paul Jempson,False,"{'followers_count': 266, 'following_count': 908, 'tweet_count': 6790, 'listed_count': 15}"
1252191100040773633,"Un triángulo rojo al lado del nombre sirve para identificar a podemonguers. Por favor, huye de ellos, por tu propio bien y el de todos.",,False,https://pbs.twimg.com/profile_images/1442954507273392128/UTjMwVQD_normal.jpg,"Murcia, España",,,unocualquiera55,,Un tipejo cualquiera 🐻,False,"{'followers_count': 349, 'following_count': 673, 'tweet_count': 13353, 'listed_count': 1}"
16507478,"introvert |
nerd |
mom |
author |
Mischief managed.",https://t.co/PDELeDC5Fq,False,https://pbs.twimg.com/profile_images/1471870263633534981/p9fXJEhB_normal.jpg,Central Arkansas,,,Bonificia,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PDELeDC5Fq', 'expanded_url': 'http://bonificia.com', 'display_url': 'bonificia.com'}]}}",Bonnie J. Sterling,False,"{'followers_count': 261, 'following_count': 351, 'tweet_count': 15032, 'listed_count': 44}"
74800464,Branch officer @WEP_Wales. History group co-chair @noschoolsexism. According to Twitter I’m sly and untrustworthy. She/her.,,False,https://pbs.twimg.com/profile_images/1513616103561469956/_jtF9DBp_normal.jpg,Cardiff,,,Claire_E_Gibson,"{'description': {'mentions': [{'start': 15, 'end': 25, 'username': 'WEP_Wales'}, {'start': 50, 'end': 65, 'username': 'noschoolsexism'}]}}",Claire Gibson,False,"{'followers_count': 438, 'following_count': 3373, 'tweet_count': 847, 'listed_count': 4}"
175544403,"Todo el mundo ha nacido en algún lugar, pero sólo unos pocos ¿acomplejados?, sin que nadie les pregunte, sienten la necesidad de airearlo de forma fetichista.",,False,https://pbs.twimg.com/profile_images/1256624258316488712/1g57wdIE_normal.jpg,,,,omgslinux,,OMGS 💚 #PresosPolíticos,False,"{'followers_count': 211, 'following_count': 353, 'tweet_count': 19114, 'listed_count': 7}"
215186773,"Remainers know what has been lost.  Brexiteers have no idea what has been gained.
🇦🇹🇬🇧💚",,False,https://pbs.twimg.com/profile_images/1189030116598386688/1x5I0vxz_normal.jpg,East Midlands,,,bhp1905,,Bert Pollheimer,False,"{'followers_count': 530, 'following_count': 811, 'tweet_count': 27474, 'listed_count': 4}"
3451223000,"Big ol' nerd, especially 4 Pokemon, Yu-Gi-Oh| They/Them | D8M8 of @NameIsFun2Say | Polyam? | Morally Gay | DM's open | Ran board game blog Flipping the Table",https://t.co/WsjHXh4tNc,False,https://pbs.twimg.com/profile_images/886659121935654912/r3uH1rhI_normal.jpg,Southern Utah,,1494968933798973443,ThundrStarchamp,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WsjHXh4tNc', 'expanded_url': 'http://flippingthetable.blogspot.com', 'display_url': 'flippingthetable.blogspot.com'}]}, 'description': {'mentions': [{'start': 66, 'end': 80, 'username': 'NameIsFun2Say'}]}}",Starchamp 🏳️‍⚧️,False,"{'followers_count': 181, 'following_count': 621, 'tweet_count': 11151, 'listed_count': 1}"
1293807623179968512,hi,,False,https://pbs.twimg.com/profile_images/1518996463988383744/q9JU4UxD_normal.jpg,,,,aaliyyyaaaaa,,aaliya,False,"{'followers_count': 42, 'following_count': 154, 'tweet_count': 940, 'listed_count': 0}"
157606012,"うさぎって、すごく怒りんぼだと思う//

成人済みです//
植物観察日記を綴ったり、銀魂、最遊記など、好きな漫画、アニメについて呟いています//
無言フォロー失礼します//",,False,https://pbs.twimg.com/profile_images/1471061864830279680/N_TWW9Ie_normal.png,千葉県,,,megreen_AI,,MEGU,False,"{'followers_count': 62, 'following_count': 136, 'tweet_count': 13593, 'listed_count': 7}"
1105926499679563776,":) Solo tengo dos moods: 😭 y 😴 

No te voy a mentir mano ando un poco desanimao :(         -TSEAS BBY- Insta: @kampo_out",,False,https://pbs.twimg.com/profile_images/1472513146384531458/2nbA3Qu1_normal.jpg,"Comunidad de Madrid, España",,1462527515105402884,KampoOut,"{'description': {'mentions': [{'start': 110, 'end': 120, 'username': 'kampo_out'}]}}",DownTheField 🌄,False,"{'followers_count': 54, 'following_count': 180, 'tweet_count': 1624, 'listed_count': 0}"
112467994,Live • Laugh • Love,,False,https://pbs.twimg.com/profile_images/1477682402839379969/0UPzq5hM_normal.jpg,,,,Lebz_Maluks,,🦄,False,"{'followers_count': 959, 'following_count': 456, 'tweet_count': 58410, 'listed_count': 10}"
189902759,"she/her #transrightsarehumanrights
#togetherforsafety #abortionaccess
#takeacompliment #blacklivesmatter
#empowerothers #wearamask
#environment #transportation",,False,https://pbs.twimg.com/profile_images/1288077721596198914/mACbW93c_normal.jpg,,,1104053126364049408,lilllambchop,"{'description': {'hashtags': [{'start': 8, 'end': 34, 'tag': 'transrightsarehumanrights'}, {'start': 35, 'end': 53, 'tag': 'togetherforsafety'}, {'start': 54, 'end': 69, 'tag': 'abortionaccess'}, {'start': 70, 'end': 86, 'tag': 'takeacompliment'}, {'start': 87, 'end': 104, 'tag': 'blacklivesmatter'}, {'start': 105, 'end': 119, 'tag': 'empowerothers'}, {'start': 120, 'end': 130, 'tag': 'wearamask'}, {'start': 131, 'end': 143, 'tag': 'environment'}, {'start': 144, 'end': 159, 'tag': 'transportation'}]}}",L 🌈❤️🧡💛💚💙💜,False,"{'followers_count': 323, 'following_count': 984, 'tweet_count': 29014, 'listed_count': 3}"
1342517854177013760,"Rangers fan for all my long life, 45 years in South Africa now back in Glasgow ex Bluezulu until kicked off",,False,https://pbs.twimg.com/profile_images/1500878766284935168/E1wnvyJ1_normal.jpg,"Scotland, United Kingdom",,,TheBluezulu2,,alex moir,False,"{'followers_count': 643, 'following_count': 692, 'tweet_count': 7508, 'listed_count': 1}"
20140986,Proud Yorkshireman. Love darts 🎯 playing & watching.,,False,https://pbs.twimg.com/profile_images/484824590741303296/77a6aR6B_normal.jpeg,"Selby, Gods Own County",,,Rodilite,,Ian Wilkinson,False,"{'followers_count': 58, 'following_count': 172, 'tweet_count': 2277, 'listed_count': 1}"
223403239,"#FFC ST holder, just a fan!! Packers, Scarlets and Ferrari. 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Director @FulhamSuppTrust & others",,False,https://pbs.twimg.com/profile_images/1448926320138801153/ez5KRy22_normal.jpg,"London, England",,1490470904358387718,OSmithFFC,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'FFC'}], 'mentions': [{'start': 77, 'end': 93, 'username': 'FulhamSuppTrust'}]}}",Owen,False,"{'followers_count': 884, 'following_count': 2727, 'tweet_count': 13190, 'listed_count': 0}"
1035713995,"books are my favourite👌🏼(also fond of family, friends, food & occasionally getting away from it all) 📚💕✈️ Reviews: https://t.co/D2d3RU4Ikw",,False,https://pbs.twimg.com/profile_images/1370269610197590018/IJyBDHhU_normal.jpg,"South Dublin, Ireland",,1476966605519310851,wineanddoritos,"{'description': {'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/D2d3RU4Ikw', 'expanded_url': 'http://Instagram.com/lovesbooksandruns', 'display_url': 'Instagram.com/lovesbooksandr…'}]}}",jackie oneill 🥂,False,"{'followers_count': 1213, 'following_count': 1927, 'tweet_count': 7583, 'listed_count': 9}"
1419218956750032896,Simple person who likes simplicity,,False,https://pbs.twimg.com/profile_images/1419301183005634567/PG52kNj2_normal.jpg,,,,BonesyVer,,Bonesy,False,"{'followers_count': 2, 'following_count': 56, 'tweet_count': 152, 'listed_count': 0}"
1492197028339793923,,,False,https://pbs.twimg.com/profile_images/1492199520012324871/0LlwwQzY_normal.jpg,,,1492443170080268293,PoAwariiDana,,Dana po awarii TT,False,"{'followers_count': 1308, 'following_count': 1676, 'tweet_count': 6552, 'listed_count': 0}"
250588269,Think happy - Be happy,,False,https://pbs.twimg.com/profile_images/890296682029690880/eQueAoNE_normal.jpg,Europe,,1213156073345048576,dulc_inea,,susi mats,False,"{'followers_count': 409, 'following_count': 260, 'tweet_count': 45060, 'listed_count': 25}"
