,description,id,url,name,profile_image_url,public_metrics,location,verified,username,protected,entities,pinned_tweet_id
123856503,,,,Rajni,https://pbs.twimg.com/profile_images/2701396717/97624b4dd17a9f9fbb665db58e5c7f82_normal.png,"{'followers_count': 163, 'following_count': 223, 'tweet_count': 99, 'listed_count': 1}",,False,marketingmoreon,False,,
14600068,図書室の小人さんにクラスチェンジ修行中。,,,たかはし,https://pbs.twimg.com/profile_images/1094956368363024385/vkjhnnFq_normal.jpg,"{'followers_count': 84, 'following_count': 221, 'tweet_count': 36596, 'listed_count': 6}",うつのみや,False,t_takahashi_bpe,False,,
31211298,"Happily married mother of two, grandmother of one. .",,,Julie Waite,https://pbs.twimg.com/profile_images/798653447629316096/NaFCOyUz_normal.jpg,"{'followers_count': 116, 'following_count': 310, 'tweet_count': 862, 'listed_count': 0}","Retford,Notts",False,juliewaite,False,,
1314181358,"アニメやラノベやﾍﾎゲ大好きな社会人兼ポケモントレーナー兼ﾍﾎゲーマー。
ソシャゲはシャドバとウマ娘をやってます。
Switchフレコ:SW-3405-6059-1613",,,虹萌一閃,https://pbs.twimg.com/profile_images/1514302014775209989/gdSF6Tl9_normal.jpg,"{'followers_count': 976, 'following_count': 4659, 'tweet_count': 164399, 'listed_count': 17}",ホウエン地方,False,Azucat13,False,,1505426802386210816
932280633849761797,"Car la vie est un bien perdu quand on n'a pas vécu comme on l'aurait voulu.
Fan de 2cv et OL🦁",,,Le Gourmandin,https://pbs.twimg.com/profile_images/1384424739574267905/9WggRNRv_normal.jpg,"{'followers_count': 401, 'following_count': 338, 'tweet_count': 14600, 'listed_count': 2}",,False,LGourmandin,False,,
1272514678552494080,"To, uh oh, those summer nights Well-a, well-a, well-a, uh!",,,MarSõl,https://pbs.twimg.com/profile_images/1286558529789341696/eDrWSlfB_normal.jpg,"{'followers_count': 315, 'following_count': 2165, 'tweet_count': 6970, 'listed_count': 1}",Islas Baleares,False,MaJoAndSol,False,,
466008047,"Dibujante de cómics, fan de Wonder Woman, de DC y aficionado del Cádiz. 
Creyente en los dioses Jose Luis García López y George Pérez.
https://t.co/Vm2kf2ftm7",,https://t.co/eu3Id1LT7I,Juan Luis Rincón,https://pbs.twimg.com/profile_images/1510352178917130240/68AkNi9E_normal.jpg,"{'followers_count': 360, 'following_count': 794, 'tweet_count': 19834, 'listed_count': 7}",Puerto Real,False,jlrch74,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eu3Id1LT7I', 'expanded_url': 'http://jlrincon.deviantart.com/gallery/', 'display_url': 'jlrincon.deviantart.com/gallery/'}]}, 'description': {'urls': [{'start': 135, 'end': 158, 'url': 'https://t.co/Vm2kf2ftm7', 'expanded_url': 'http://deviantart.com/jlrincon', 'display_url': 'deviantart.com/jlrincon'}]}}",1412734947559944193
185597416,Basking in the reflected glory of wife's literary career. I studied creative writing and children's literature to gain BA (Hons) first with OU.,,https://t.co/NTkdZDMcsS,"Geoff - it's all a bit much, isn't it?",https://pbs.twimg.com/profile_images/1386403352230211587/0B-Wnihd_normal.jpg,"{'followers_count': 97, 'following_count': 179, 'tweet_count': 585, 'listed_count': 3}",Saltburn,False,geofflynas,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NTkdZDMcsS', 'expanded_url': 'http://www.actionwords.co.uk', 'display_url': 'actionwords.co.uk'}]}}",
277585483,I'm a fucking aquarius | un poco 🤡 |                                 📷  | K-POP  | 280519📍Blink |,,https://t.co/mKi3GAJPdB,R o c i o 🖤,https://pbs.twimg.com/profile_images/1473524026546995204/a6TQ45qd_normal.jpg,"{'followers_count': 983, 'following_count': 229, 'tweet_count': 105469, 'listed_count': 0}",In the hell ,False,MiisOcurrencias,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mKi3GAJPdB', 'expanded_url': 'https://vm.tiktok.com/ZMdoEqtdP/', 'display_url': 'vm.tiktok.com/ZMdoEqtdP/'}]}}",1516771630445477898
4755362062,,,,Manuel Velasco,https://pbs.twimg.com/profile_images/942768569707876352/Hj35K3RJ_normal.jpg,"{'followers_count': 860, 'following_count': 860, 'tweet_count': 71001, 'listed_count': 0}",,False,ManuelV15526983,False,,
124586149,Lover of music & muddy trail (ultra)marathons. Mother & Occasional DJ. Mental health advocate.Views entirely my own,,https://t.co/SUIxhZ5QWs,Discodeb2000 🇺🇦,https://pbs.twimg.com/profile_images/1521381400737366016/_y-kvOPn_normal.jpg,"{'followers_count': 1174, 'following_count': 1234, 'tweet_count': 16333, 'listed_count': 29}","Worthing, England",False,discodeb2000,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SUIxhZ5QWs', 'expanded_url': 'https://soundcloud.com/discodeb-2', 'display_url': 'soundcloud.com/discodeb-2'}]}}",799910185720487936
872631081941520384,hmu if you trynna play some d&d. she/her/ sometimes he/him Architect/Chef/Artist/Author,,,Monkey D. Lesbian,https://pbs.twimg.com/profile_images/1355875605397598209/Mf0JM1kQ_normal.jpg,"{'followers_count': 65, 'following_count': 216, 'tweet_count': 33706, 'listed_count': 0}","New Jersey, USA",False,WonderKdvo,False,,1236821524251885568
847954292,"Love is simply love

🏳️‍🌈 oriented aroace 🏳️‍🌈
ADHD / neurodivergent
They/Them",,https://t.co/u50jrFAFeh,Moon ☭,https://pbs.twimg.com/profile_images/1519592067621703680/VRSS-HaE_normal.jpg,"{'followers_count': 2928, 'following_count': 4130, 'tweet_count': 52167, 'listed_count': 7}",Pisces🌞 Aquarius 🌙 Taurus ⬆️,False,TheeArcher13,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u50jrFAFeh', 'expanded_url': 'https://letterboxd.com/moonjoke/', 'display_url': 'letterboxd.com/moonjoke/'}]}}",1504128035565490176
3137785230,,,,Inés,https://pbs.twimg.com/profile_images/1129793991967481859/zR5oaewg_normal.jpg,"{'followers_count': 73, 'following_count': 208, 'tweet_count': 26226, 'listed_count': 0}",,False,InesGar13405557,False,,
1490112415505256448,"Random life 🧠. Diving inside museums and logical history so as to master the fine arts and to learn about the purpose of life.
Lost in #wordle🙃.",,,Andalousiane,https://pbs.twimg.com/profile_images/1520868287302750209/SQ-XpeIt_normal.jpg,"{'followers_count': 34, 'following_count': 217, 'tweet_count': 356, 'listed_count': 0}","Paris, France",False,andalousiane,False,"{'description': {'hashtags': [{'start': 135, 'end': 142, 'tag': 'wordle'}]}}",1515850766480781313
153901217,Lawyer/Writer,,https://t.co/GzbmPSOGit,Bill Grimley,https://pbs.twimg.com/profile_images/1059802396430385154/0SK7ogbV_normal.jpg,"{'followers_count': 80, 'following_count': 377, 'tweet_count': 4870, 'listed_count': 2}",Baton Rouge,False,BillGrimley,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GzbmPSOGit', 'expanded_url': 'http://billgrimley.com', 'display_url': 'billgrimley.com'}]}}",
435746414,,,,margus21,https://pbs.twimg.com/profile_images/1197427483714437122/2JKLSeR5_normal.jpg,"{'followers_count': 24, 'following_count': 77, 'tweet_count': 1302, 'listed_count': 3}",,False,margus21,False,,1510030714825330688
30310783,"Single man, QPR, cricket and F1 fan. 
Car Sales Manager in Northants",,,Wayne Harris,https://pbs.twimg.com/profile_images/1255552790295908357/ZkVZIDbV_normal.jpg,"{'followers_count': 67, 'following_count': 567, 'tweet_count': 287, 'listed_count': 3}",Northampton,False,monk222,False,,
34312415,"Live one day at a time! Mother, Sister, Daughter, Friend. Loving Life!",,,Theresa Madrid,https://pbs.twimg.com/profile_images/1012401924308520960/QCPo8muG_normal.jpg,"{'followers_count': 292, 'following_count': 1315, 'tweet_count': 5395, 'listed_count': 5}",California,False,tglory1107,False,,
2415356847,Love comedy and baking. I like writing too.,,,Jane Dempsey,https://pbs.twimg.com/profile_images/831971965170757633/_8lFJqNZ_normal.jpg,"{'followers_count': 179, 'following_count': 455, 'tweet_count': 6586, 'listed_count': 0}","Leyland, lancashire",False,mrsd1995,False,,
178077858,"Music, Technology, Photography, Food, Drink, Mountains, Seas, Forests, Wolves, Packers... what more could you want?",,http://t.co/MQieTHwcFm,Neil Pellinacci,https://pbs.twimg.com/profile_images/740289196473102336/R_pJkhbK_normal.jpg,"{'followers_count': 150, 'following_count': 86, 'tweet_count': 16212, 'listed_count': 20}","Essex, United Kingdom",False,npellinacci,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/MQieTHwcFm', 'expanded_url': 'http://neilpellinacci.blogspot.com/', 'display_url': 'neilpellinacci.blogspot.com'}]}}",
2766480647,"I have no regrets for all the shits I never gave, only the ones I did. Just another human parasite on the beautiful planet.",,,Joanna 🧘🏼‍♀️,https://pbs.twimg.com/profile_images/1397518320581099521/9OUCPhx__normal.jpg,"{'followers_count': 198, 'following_count': 239, 'tweet_count': 3108, 'listed_count': 3}",A Town Of Inbreds,False,DownJoanna,False,,1162765972454985728
219370528,Lucky in love • Mom of 3 • Rett Syndrome Advocate • Follower of current affairs • Massive Bookworm • Netflix fan • #RettSyndromeAwareness,,,Lisa-Marie Cullen,https://pbs.twimg.com/profile_images/1234447703796592641/fGQuKLim_normal.jpg,"{'followers_count': 557, 'following_count': 1091, 'tweet_count': 1318, 'listed_count': 1}","Laois, Ireland",False,Dizzychicks,False,"{'description': {'hashtags': [{'start': 115, 'end': 137, 'tag': 'RettSyndromeAwareness'}]}}",1449418248273924107
2934105704,"🔞 they/them, mid 20’s, nonbinary, professional bean boss",,,uncle sam’s naughty box,https://pbs.twimg.com/profile_images/1496008321974812672/XeOM6LFm_normal.jpg,"{'followers_count': 2254, 'following_count': 823, 'tweet_count': 79213, 'listed_count': 5}",,False,oopaldoopal,False,,1488152777939423236
849934202543915009,💉💉Endangered species trying to get by in an insane world.,,,Red Spot Special #FederalICACnow,https://pbs.twimg.com/profile_images/1220449284232892416/HT_sJ6Vw_normal.jpg,"{'followers_count': 971, 'following_count': 1186, 'tweet_count': 18367, 'listed_count': 0}","Newport, Sydney",False,Isabella_G26,False,,
1894406605,,,https://t.co/c99pduax9L,It's Tsvetan,https://pbs.twimg.com/profile_images/1453694931810328580/66pb5G5k_normal.jpg,"{'followers_count': 233, 'following_count': 614, 'tweet_count': 2237, 'listed_count': 1}",,False,tzsvetan99,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c99pduax9L', 'expanded_url': 'https://www.youtube.com/channel/UCQzcaSz-ojecaxrJNsj701w', 'display_url': 'youtube.com/channel/UCQzca…'}]}}",806534589770596353
153743268,Ingeniero informático y geek a tiempo parcial.,,,AntonioGarciaCamacho,https://pbs.twimg.com/profile_images/1227686155/ojo1_normal.png,"{'followers_count': 129, 'following_count': 503, 'tweet_count': 1282, 'listed_count': 6}",Sevilla,False,fagarciacamacho,False,,
1059819997403451392,Human being. 📷 - @phinbrennan 👻 - @phinbrennan,,,Fin Brennan,https://pbs.twimg.com/profile_images/1310589266087600129/8UytqEdx_normal.jpg,"{'followers_count': 22, 'following_count': 474, 'tweet_count': 3138, 'listed_count': 0}",Ireland,False,FinBrennan,False,"{'description': {'mentions': [{'start': 17, 'end': 29, 'username': 'phinbrennan'}, {'start': 34, 'end': 46, 'username': 'phinbrennan'}]}}",
1213092757620658176,🇪🇸🇪🇸🇪🇸🇪🇸/Emblema y estandarte de los Redboys/ Mazarrón F.C. y Madridista hasta la muerte 💪💪💪💪,,,Antonio Segura Pérez de Tudela,https://pbs.twimg.com/profile_images/1464683542043140096/G4Pq37KY_normal.jpg,"{'followers_count': 146, 'following_count': 513, 'tweet_count': 506, 'listed_count': 0}",,False,Segura_MrBarbas,False,,
138959426,ギル奴とか芋とか/ガデテル,,,早瀬水砥,https://pbs.twimg.com/profile_images/1499863024819077121/8GMTxQgi_normal.jpg,"{'followers_count': 136, 'following_count': 153, 'tweet_count': 38215, 'listed_count': 11}",,False,minatoD,False,,983342404294987776
951618303813828608,修士了│教育支援業のお仕事│言語学，方言研究❋徳島下郡方言（阿波弁）／静岡中部方言│英語，ドイツ語，スペイン語，アイヌ語│文化人類学│#一日一回言語学大辞典│徳島ヴォルティスサポ／浦和と鳥栖も応援,,,Luka,https://pbs.twimg.com/profile_images/1489459273717645312/RP0Oz4g4_normal.jpg,"{'followers_count': 429, 'following_count': 345, 'tweet_count': 5575, 'listed_count': 4}",,False,langue88BR,False,"{'description': {'hashtags': [{'start': 67, 'end': 78, 'tag': '一日一回言語学大辞典'}]}}",1522029475160272896
1509850722338324480,London born. Residing in NW. Chelsea blue blooded. Regular 71-98. Watch from afar now.,,,DaveChelseaSoccerClub2022🇺🇸,https://pbs.twimg.com/profile_images/1520029045827768322/1VP5lY2y_normal.jpg,"{'followers_count': 263, 'following_count': 362, 'tweet_count': 659, 'listed_count': 1}",,False,ChelsFan1958,False,,
1468191921927561216,Gooner. Boat Dweller. Guitar Player. Chess Player. Animal Lover. Reader. Writer. Nobody.,,,Waterboatman,https://pbs.twimg.com/profile_images/1480465455068364801/tVe8fJPT_normal.jpg,"{'followers_count': 47, 'following_count': 187, 'tweet_count': 2774, 'listed_count': 0}","Egham, South East",False,Boatman02978094,False,,
1471906048248369154,I ❤ 엑소 || Dandannie🐧 || ❤🫂💙 ||                                             โอมนนน/เขียวแดง💚❤ || BL 💕||,,,Olly ; 🌹🍑,https://pbs.twimg.com/profile_images/1506330410044768263/d8uADiK0_normal.jpg,"{'followers_count': 71, 'following_count': 186, 'tweet_count': 21494, 'listed_count': 0}",,False,_ksoo511,False,,
339212359,"Me gusta la ópera, el cine, juegos de mesa y Play, leer, viajar, jugar golf.
Estudiando solfeo y piano a estas alturas.  Izquierdoso pero no republicano.🏳️‍🌈",,,Toni,https://pbs.twimg.com/profile_images/1278627732512006146/4qPmOEm1_normal.jpg,"{'followers_count': 284, 'following_count': 746, 'tweet_count': 10411, 'listed_count': 2}","Valencia, España (Spain)",False,ToniGaliana,False,,
106134287,Ciclismo/Hockey 365 dias. Diehard fan of the @DetroitRedWings,,,Sergio Castaño 🇺🇦,https://pbs.twimg.com/profile_images/1492586677126193154/sHL8jSeG_normal.jpg,"{'followers_count': 291, 'following_count': 998, 'tweet_count': 41039, 'listed_count': 14}",San Martín del Rey Aurelio,False,sergiauskas,False,"{'description': {'mentions': [{'start': 45, 'end': 61, 'username': 'DetroitRedWings'}]}}",
361268234,Madridista. En @lagalerna_ . 🇪🇸 🇫🇷 🇬🇧,,,"Athos Dumas, Mosquetero. ⚔️",https://pbs.twimg.com/profile_images/1483374447398735873/P18Jz_bU_normal.jpg,"{'followers_count': 5927, 'following_count': 1993, 'tweet_count': 74049, 'listed_count': 85}",Estadio Santiago Bernabéu,False,AthosDumasE,False,"{'description': {'mentions': [{'start': 15, 'end': 26, 'username': 'lagalerna_'}]}}",1353626276028887041
18332701,"Until the same justice is applied equal to all, there can be no justice. We need to acknowledge and teach the true history of this nation. #Resistance",,,⚖stellalimelight,https://pbs.twimg.com/profile_images/1378850706514305024/v4QDUuy0_normal.jpg,"{'followers_count': 7342, 'following_count': 8085, 'tweet_count': 118068, 'listed_count': 29}","Seattle, WA",False,stellalimelight,False,"{'description': {'hashtags': [{'start': 139, 'end': 150, 'tag': 'Resistance'}]}}",1521704631704846337
864474793,He who laughs at himself never runs out of things to laugh at.,,,Rich,https://pbs.twimg.com/profile_images/1487883513261088772/P2aUClCh_normal.jpg,"{'followers_count': 356, 'following_count': 960, 'tweet_count': 11052, 'listed_count': 18}",Glaswegian in North Yorkshire,False,MumblinScotsman,False,,786625278412029953
32366697,"Writer. Fan of naps, cats and snacks. #Legostories #SALA2019 #MG200Young Open for representation 👀",,https://t.co/Tlp4MdkHzz,Sally Partridge 🇺🇦,https://pbs.twimg.com/profile_images/1308122123236454400/mDZ5lmUm_normal.jpg,"{'followers_count': 2317, 'following_count': 392, 'tweet_count': 32360, 'listed_count': 74}",Cape Town,False,Sapartridge,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Tlp4MdkHzz', 'expanded_url': 'http://sallypartridge.com', 'display_url': 'sallypartridge.com'}]}, 'description': {'hashtags': [{'start': 38, 'end': 50, 'tag': 'Legostories'}, {'start': 51, 'end': 60, 'tag': 'SALA2019'}, {'start': 61, 'end': 72, 'tag': 'MG200Young'}]}}",1491021969092857858
1656769554,Add a bio to your profile,,,Emon,https://pbs.twimg.com/profile_images/976357682574536704/-qPgUXka_normal.jpg,"{'followers_count': 99, 'following_count': 566, 'tweet_count': 807, 'listed_count': 0}",,False,MoSteezy13,False,,
15229378,"Third novel LIFE, SLIGHTLY available for pre-order now. Author, dad, runner, cat and dog owner, businessman. #brighton Also runs @authorsparkapp",,https://t.co/G6LUNZ27ri,Nigel Jay Cooper,https://pbs.twimg.com/profile_images/1491461524220690438/GTwxsUml_normal.jpg,"{'followers_count': 26426, 'following_count': 2620, 'tweet_count': 35018, 'listed_count': 177}",Brighton,False,nijay,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G6LUNZ27ri', 'expanded_url': 'https://nigeljaycooper.com/life-slightly', 'display_url': 'nigeljaycooper.com/life-slightly'}]}, 'description': {'hashtags': [{'start': 109, 'end': 118, 'tag': 'brighton'}], 'mentions': [{'start': 129, 'end': 144, 'username': 'authorsparkapp'}]}}",1415220252221321217
127229710,2015年2月14日の神戸から足を踏み入れた多摩沼の広大さに頭を抱えつつコミケなどにサークル『倫敦野郎』で参加していますが今はお休み中。ファボ魔。出先などでつぶやきが長期間途切れた時にはアカウントロックされたものと思って下さい。今年6月に右股関節の手術を予定。,,https://t.co/nwJ9gSkP4h,なーさん,https://pbs.twimg.com/profile_images/1123394461910749184/8bC5YHlt_normal.png,"{'followers_count': 1194, 'following_count': 467, 'tweet_count': 479483, 'listed_count': 34}",北陸,False,londonyarou,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nwJ9gSkP4h', 'expanded_url': 'http://pixiv.me/naasan2008', 'display_url': 'pixiv.me/naasan2008'}]}}",
