,protected,verified,id,description,name,profile_image_url,url,public_metrics,username,entities,location,pinned_tweet_id
2400410437,False,False,,ヤニカスで酒クズのデブです。,おかき大福丸((ʚ( ˙꒳​˙)ɞ)),https://pbs.twimg.com/profile_images/1349190039293616128/oDFqc2cE_normal.jpg,https://t.co/zfydOkzSI5,"{'followers_count': 439, 'following_count': 215, 'tweet_count': 148730, 'listed_count': 37}",farrah_0411,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zfydOkzSI5', 'expanded_url': 'http://shindanmaker.com/550740', 'display_url': 'shindanmaker.com/550740'}]}}",修羅の国,671615043809619972
342628021,False,False,,"A writer of quiet horror with a creeping dread. (he/him)
Normal and Dead Branches from Bloodshot Books.
Is She Dead in Your Dreams? from ShadowSpark Publishing",Benjamin Langley,https://pbs.twimg.com/profile_images/1495185738836631552/enw2REC8_normal.jpg,https://t.co/m1hEefaibz,"{'followers_count': 2387, 'following_count': 3926, 'tweet_count': 9362, 'listed_count': 29}",B_J_Langley,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m1hEefaibz', 'expanded_url': 'https://benjaminlangleywriter.wordpress.com/', 'display_url': 'benjaminlangleywriter.wordpress.com'}]}}","Cambs, UK",1500446722677514246
715799372,False,False,,Vinarossenc. Metge rehabilitador Terres de l’Ebre. Profesor universitari. I sobretot persona.,Janfri,https://pbs.twimg.com/profile_images/618784697032773632/8DjLH0uP_normal.jpg,,"{'followers_count': 243, 'following_count': 263, 'tweet_count': 1322, 'listed_count': 7}",DrJuanfran,,Vinaròs,
621296780,False,False,,,marcos varo,https://pbs.twimg.com/profile_images/826540310255779843/2OCJic5Y_normal.jpg,,"{'followers_count': 31, 'following_count': 100, 'tweet_count': 1138, 'listed_count': 1}",Marquitron,,,
222538562,False,False,,"Don’t look up too much, wisdom may fall into your mouth. #hamradio #spaceflight #aerospace #science #wittytweets",Ernst,https://pbs.twimg.com/profile_images/1407330002295787524/O2LnsVPc_normal.jpg,https://t.co/OX3iujJrTM,"{'followers_count': 1067, 'following_count': 1129, 'tweet_count': 8712, 'listed_count': 27}",pa1ejo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OX3iujJrTM', 'expanded_url': 'http://pa1ejo.wordpress.com', 'display_url': 'pa1ejo.wordpress.com'}]}, 'description': {'hashtags': [{'start': 57, 'end': 66, 'tag': 'hamradio'}, {'start': 67, 'end': 79, 'tag': 'spaceflight'}, {'start': 80, 'end': 90, 'tag': 'aerospace'}, {'start': 91, 'end': 99, 'tag': 'science'}, {'start': 100, 'end': 112, 'tag': 'wittytweets'}]}}",The Netherlands,1520992006654369796
328938255,False,False,,,Arturo Jimena,https://pbs.twimg.com/profile_images/1427711215/04092010036_normal.jpg,,"{'followers_count': 434, 'following_count': 1488, 'tweet_count': 5226, 'listed_count': 1}",arturojimena,,España,1434031160275914752
109365092,False,False,,"Saxamaphonist/Deteriosm’ist in a life less ordinary©, #MUFC #MUST “I love the sound of a marching band, preferably marching away from me”",𝕄𝕚𝕔𝕙𝕒𝕖𝕝 ℂ𝕠𝕝𝕝𝕚𝕟𝕤 🇮🇪 👹🎷,https://pbs.twimg.com/profile_images/1056506139087724545/_pKzbtzf_normal.jpg,,"{'followers_count': 556, 'following_count': 849, 'tweet_count': 31356, 'listed_count': 28}",psychosax,"{'description': {'hashtags': [{'start': 54, 'end': 59, 'tag': 'MUFC'}, {'start': 60, 'end': 65, 'tag': 'MUST'}]}}",The Peoples Republic of Cork,1375410884479176704
18331550,False,False,,"music teacher, drinks too much coffee, tendency to swear a bit, more personal stuff than school stuff!",Ellen🎵,https://pbs.twimg.com/profile_images/1507991546171432960/DQxSz2V-_normal.jpg,,"{'followers_count': 198, 'following_count': 881, 'tweet_count': 7242, 'listed_count': 6}",_JazzChicken_,,"North West, England",
233509776,False,False,,"Cansada de deixar-me prendre el pèl. Diuen que sóc molt mala persona, fugiu! Per lluir s’ha de patir.",RosaMariaVS 🌻🏊‍♀️🌊,https://pbs.twimg.com/profile_images/1398647981268779008/t2kiu6ZA_normal.jpg,https://t.co/Zhd9hnWQmf,"{'followers_count': 1514, 'following_count': 622, 'tweet_count': 155728, 'listed_count': 33}",RosamariVS,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Zhd9hnWQmf', 'expanded_url': 'https://www.instagram.com/rosamariavs/', 'display_url': 'instagram.com/rosamariavs/'}]}}",Cambrils,
166214101,False,False,,"Sé feliz, yo invito 🍾",Gabo,https://pbs.twimg.com/profile_images/1359175851892432897/J2gukLyj_normal.jpg,https://t.co/4pUlqDaTOf,"{'followers_count': 506, 'following_count': 891, 'tweet_count': 26596, 'listed_count': 4}",SoyEseGabo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4pUlqDaTOf', 'expanded_url': 'http://Instagram.com/soyesegabo', 'display_url': 'Instagram.com/soyesegabo'}]}}",Colombia,563568000247144448
848073787476258816,False,False,,,Yvonne Lloyd,https://pbs.twimg.com/profile_images/1469966702867853312/lfrWBxoS_normal.jpg,,"{'followers_count': 59, 'following_count': 166, 'tweet_count': 817, 'listed_count': 0}",Yvonnelloyd26,,"Brockworth, England",
3891365182,False,False,,she/her | MT Performer - training at PPA. Newcastle/Guildford. ✨,Kate Emily Fowler,https://pbs.twimg.com/profile_images/1505221616166477824/3hA45Big_normal.jpg,https://t.co/phTOLirlON,"{'followers_count': 1234, 'following_count': 2607, 'tweet_count': 34623, 'listed_count': 19}",misskatefowler,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/phTOLirlON', 'expanded_url': 'http://Instagram.com/misskatefowler', 'display_url': 'Instagram.com/misskatefowler'}]}}",,1385651672689565703
887701711590129664,False,False,,"Jenni Wyn Hyatt, Cymraes, love bird-watching, gardening, Wales, family, my cat. Two poetry collections, 'Perhaps One Day' and 'Striped Scarves and Coal Dust'.",Y Dryw,https://pbs.twimg.com/profile_images/1230396036423835653/n_OuVU0O_normal.jpg,,"{'followers_count': 820, 'following_count': 785, 'tweet_count': 4391, 'listed_count': 8}",YDryw,,"Derbyshire, UK.",
198365472,False,False,,３ＤＣＧ的なアレをアレしておったりおらなかったりしております。,温泉太郎,https://pbs.twimg.com/profile_images/1352965692/deron_twi_normal.jpg,,"{'followers_count': 276, 'following_count': 1346, 'tweet_count': 37911, 'listed_count': 6}",onsen80,,東京の西の方,
324406745,False,False,,"Aguantando gente estúpida desde el 95, me encanta ver los deportes pero solo practicar algunos como Taekwondo y el Fútbol. Si estoy leyendo, por favor, callate.",Moskiss,https://pbs.twimg.com/profile_images/732870111388966912/aeNiLGmH_normal.jpg,,"{'followers_count': 105, 'following_count': 995, 'tweet_count': 5910, 'listed_count': 2}",moskiss2,,Debajo del agua,
16497094,False,False,,Abusing the Internet since 1990.,phonkee,https://pbs.twimg.com/profile_images/788085231626645504/PUNwPOTp_normal.jpg,https://t.co/nK7hkObUKj,"{'followers_count': 42, 'following_count': 352, 'tweet_count': 1857, 'listed_count': 4}",phonkee,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nK7hkObUKj', 'expanded_url': 'http://paypal.me/MartinPot', 'display_url': 'paypal.me/MartinPot'}]}}",Dordrecht,
1026639606484217857,False,False,,"He/him VT Marine fish conservation ‘23, 1x Berryfield stump champion",John (Short Jesus),https://pbs.twimg.com/profile_images/1516999347359170562/zQsgc1s1_normal.jpg,,"{'followers_count': 616, 'following_count': 1006, 'tweet_count': 23685, 'listed_count': 2}",phantoonie,,"Cave Spring, VA",1288393244607426562
78681375,False,False,,"'Here she comes, laughter in her kiss. Here she comes shame upon her lips.'",AnnieC,https://pbs.twimg.com/profile_images/1251483433689382913/IPQRNqyw_normal.jpg,,"{'followers_count': 52, 'following_count': 367, 'tweet_count': 1861, 'listed_count': 2}",ainenicar,,,
1121507378397089792,False,False,,"APJD Member. 
Documentary photographer.",Ndeke,https://pbs.twimg.com/profile_images/1388752139690946563/b94Ti4Pf_normal.jpg,https://t.co/ZiO4kQe1Q3,"{'followers_count': 226, 'following_count': 205, 'tweet_count': 1486, 'listed_count': 4}",edwinoblak,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZiO4kQe1Q3', 'expanded_url': 'https://instagram.com/edwinoblak/', 'display_url': 'instagram.com/edwinoblak/'}]}}",,1463643133334458368
239992942,False,False,,,unknown,https://pbs.twimg.com/profile_images/1395222593238601731/KWF5B7zg_normal.jpg,,"{'followers_count': 80, 'following_count': 433, 'tweet_count': 2916, 'listed_count': 0}",OneDesconocido,,,
155493609,False,False,,"It's not the quantity of likes, it's the quality.
Comment surfer
Amateur gatekeeper
Your uncle
Vocabularist
Huge fan of @rocks_fanny",Nola Bob 🗿🚬,https://pbs.twimg.com/profile_images/1499631197097537538/ve_BmjOf_normal.jpg,,"{'followers_count': 108, 'following_count': 952, 'tweet_count': 5826, 'listed_count': 3}",bsief,"{'description': {'mentions': [{'start': 120, 'end': 132, 'username': 'rocks_fanny'}]}}",New Wallyins,1483955613113671682
19236683,False,False,,📖 I am an avid reader ⚖️ I believe that all people are equally important & should have the same rights & opportunities in life - I am an egalitarian,🌻 Kay 🌻,https://pbs.twimg.com/profile_images/1501327351044521986/O_JWZpWQ_normal.jpg,,"{'followers_count': 514, 'following_count': 1800, 'tweet_count': 41745, 'listed_count': 25}",KayLovesToRead,,Citizen of the World,1498090910499942401
1309419988739076096,False,False,,,Alex Dumitrescu #FBPE 🇷🇴🇮🇹🇬🇧🇪🇺🛒,https://pbs.twimg.com/profile_images/1489543737898328066/Mja_Z94J_normal.jpg,,"{'followers_count': 408, 'following_count': 626, 'tweet_count': 868, 'listed_count': 0}",Alexand72098361,,"Yorkshire and The Humber, Engl",
595830671,False,False,,"Good food, quality drink, West Ham, Baking, Watches, horse racing and Golf. Not necessary in that order ⚒️",JoelSaffer,https://pbs.twimg.com/profile_images/1497893924538564609/SS78Gx_A_normal.jpg,,"{'followers_count': 676, 'following_count': 764, 'tweet_count': 19587, 'listed_count': 8}",JoelSaffer,,Essex and the City,1504587700288081925
233693811,False,False,,"Born and raised Gary, IN. Chaplain of all faiths. Spirituality is Resistance,  Catholic spine. Don't should on people. Just be you",Reverend Marie Siroky 🇸🇰,https://pbs.twimg.com/profile_images/1518044636996067328/K6nQ626w_normal.jpg,,"{'followers_count': 1809, 'following_count': 2083, 'tweet_count': 88239, 'listed_count': 74}",GaryMillrat,,Proud Region Rat,
1465243499272421379,False,False,,@warriors #DubNation #StephBetter #KillaKlay #GoldBlooded,JC30,https://pbs.twimg.com/profile_images/1519903521923305473/Dm3iJvz7_normal.jpg,https://t.co/Xink8j9M52,"{'followers_count': 2708, 'following_count': 1917, 'tweet_count': 10178, 'listed_count': 9}",chefwardell_30,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Xink8j9M52', 'expanded_url': 'http://sayout.me/say/chefwardell_30', 'display_url': 'sayout.me/say/chefwardel…'}]}, 'description': {'hashtags': [{'start': 10, 'end': 20, 'tag': 'DubNation'}, {'start': 21, 'end': 33, 'tag': 'StephBetter'}, {'start': 34, 'end': 44, 'tag': 'KillaKlay'}, {'start': 45, 'end': 57, 'tag': 'GoldBlooded'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'warriors'}]}}","Yay Area, CA ",1513007865417842688
104555717,False,False,,"..escritora..talavantina, raulista, amo el sol, la vida, el toreo, leer, viajar, el flamenco, lo excelente, a los genios, el vino.. española 🇪🇸 y holandesa..",CrisTina Padín,https://pbs.twimg.com/profile_images/1315688060709986307/eoHjxBVN_normal.jpg,,"{'followers_count': 9874, 'following_count': 8643, 'tweet_count': 169459, 'listed_count': 55}",CrisTinaPadin,,Sanxenxo/ferias taurinas/etc,1491327201006227456
2318068491,False,False,,"Support the NHS 💙         Ireland, Charlton, great music, family & friends ☘",TelMc,https://pbs.twimg.com/profile_images/1521578433435910148/JPZxE6JJ_normal.jpg,,"{'followers_count': 626, 'following_count': 2500, 'tweet_count': 8889, 'listed_count': 2}",TelMc1,,South East London,
925651526,False,False,,"She/Her. Typos, that's my thing. 🇲🇽/🇺🇸.",LaErika_30,https://pbs.twimg.com/profile_images/1516050781778038788/WpWniDed_normal.jpg,,"{'followers_count': 193, 'following_count': 280, 'tweet_count': 40648, 'listed_count': 5}",basiclegend0,,,
82019169,False,False,,General Surgeon,Dâhi Genişoğlu,https://pbs.twimg.com/profile_images/1182755779448889345/2USswd_8_normal.jpg,,"{'followers_count': 419, 'following_count': 720, 'tweet_count': 6342, 'listed_count': 3}",dahigenisoglu,,Turkey,
233069337,False,False,,"Beacon Hill basement rat relocated to the 4th floor & 
@YoungDems committee person fo @MAYoungDems. Red Sox diehard, politics nerd, strong pro-cat opinions",Rob Cohen,https://pbs.twimg.com/profile_images/1357893121007362054/0dIZ11n8_normal.jpg,,"{'followers_count': 3006, 'following_count': 2283, 'tweet_count': 85041, 'listed_count': 82}",Rob_Coh,"{'description': {'mentions': [{'start': 55, 'end': 65, 'username': 'YoungDems'}, {'start': 86, 'end': 98, 'username': 'MAYoungDems'}]}}",,1237464622111887361
406874436,False,False,,"Me encanta el Camino de Santiago y apasionado de los viajes.

#Wanderlust 🌎34🌏",Carlos Serrato,https://pbs.twimg.com/profile_images/1355262162776829952/bN3xtshb_normal.jpg,,"{'followers_count': 1682, 'following_count': 453, 'tweet_count': 37568, 'listed_count': 80}",CarlosSerratoB,"{'description': {'hashtags': [{'start': 62, 'end': 73, 'tag': 'Wanderlust'}]}}",Costa del Sol,
461049661,False,False,,🦖,Даха,https://pbs.twimg.com/profile_images/1123584057047166977/4cuPMozh_normal.jpg,https://t.co/jgBv41cNnz,"{'followers_count': 103, 'following_count': 40, 'tweet_count': 7846, 'listed_count': 1}",NazarovaDahaha,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jgBv41cNnz', 'expanded_url': 'http://vk.com/dahahahahaha97', 'display_url': 'vk.com/dahahahahaha97'}]}}","Томск, Томская область",
28504917,False,False,,You shall know me as the Proud Unfailing Enlightened Warrior of Myth!,Isidor Drake,https://pbs.twimg.com/profile_images/1641631556/29068e0e-2490-4fd8-9263-e07f25ca1953_normal.png,http://t.co/6xYZAzK6kp,"{'followers_count': 57, 'following_count': 146, 'tweet_count': 17495, 'listed_count': 1}",MightyIsidor,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/6xYZAzK6kp', 'expanded_url': 'http://dragonquestcosmos.wikia.com/wiki/Main_Page', 'display_url': 'dragonquestcosmos.wikia.com/wiki/Main_Page'}]}}",Neo Rimuldar!?,
27997907,False,False,,"IU alum, Bears/Bulls/Cubs/Hawks/Hoosier fan, media geek, liberal, Alpha Phi Omega, JCI, fantasy football addict, avid reader, #83Nation - all this & more.",Rachel Rosenthal,https://pbs.twimg.com/profile_images/1348342057962758150/tzb5-kyy_normal.jpg,https://t.co/tzCGjcUXr4,"{'followers_count': 1622, 'following_count': 5001, 'tweet_count': 41529, 'listed_count': 38}",rrosenthal,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tzCGjcUXr4', 'expanded_url': 'http://www.linkedin.com/in/rrosenth', 'display_url': 'linkedin.com/in/rrosenth'}]}, 'description': {'hashtags': [{'start': 126, 'end': 135, 'tag': '83Nation'}]}}",,
222728996,False,False,,working as site manager for camc Exebridge Lakeside The views I express here are mine alone and do not reflect the views of my employer,Gail Cooper💙,https://pbs.twimg.com/profile_images/1517829594728083457/3W5vXqlJ_normal.jpg,,"{'followers_count': 1260, 'following_count': 1117, 'tweet_count': 35380, 'listed_count': 11}",g2oop,,"Budleigh Salterton, England",
870496186385350658,False,False,,"happily semi retired, resistor, long walks on the beach, and of course world peace. go ahead dm me I dare you!",Lou Kost,https://pbs.twimg.com/profile_images/1475618623662215168/mYgrVVOX_normal.jpg,,"{'followers_count': 809, 'following_count': 1522, 'tweet_count': 22002, 'listed_count': 1}",kost_lou,, Chicago and Harmony Grove WI,
359817302,False,False,,Ambivert | Entrepreneur | Blockchain | DeFi | Tennis Maverick | @chelseafc,chiem3la.eth,https://pbs.twimg.com/profile_images/1521550367238111238/m0v03xxx_normal.png,,"{'followers_count': 1680, 'following_count': 1537, 'tweet_count': 39524, 'listed_count': 3}",chiem3la,"{'description': {'mentions': [{'start': 64, 'end': 74, 'username': 'chelseafc'}]}}",Nigeria,
1171167944,False,False,,Views are my own and do not represent the views of my employer. Tweets are in my personal capacity. Retweets are not endorsements.,Ian van Zyl,https://pbs.twimg.com/profile_images/1441953497826660356/ne4d_BFW_normal.jpg,https://t.co/PmSnEmfyUX,"{'followers_count': 2541, 'following_count': 1713, 'tweet_count': 27278, 'listed_count': 4}",HabibiSouth,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PmSnEmfyUX', 'expanded_url': 'https://youtube.com/user/vanzyli', 'display_url': 'youtube.com/user/vanzyli'}]}}",Kaapstad,1516303965666873344
519640759,False,False,,"#StandWithUkraine
#FCKPTN
Russian warship, go fuck yourself",John Nordberg,https://pbs.twimg.com/profile_images/1497134630696280073/gCFPvA6j_normal.jpg,,"{'followers_count': 337, 'following_count': 858, 'tweet_count': 40105, 'listed_count': 5}",dgm9704,"{'description': {'hashtags': [{'start': 0, 'end': 17, 'tag': 'StandWithUkraine'}, {'start': 18, 'end': 25, 'tag': 'FCKPTN'}]}}",,
24918486,False,False,,she/her | 🇨🇦🇵🇭 | 💗💜💙 | 1/3 of the order of the queers | @ADOCPodcast | tell them stories 🧭,Dash | the truth is out there 🛸,https://pbs.twimg.com/profile_images/1521687508702138369/TuSdBX0m_normal.jpg,,"{'followers_count': 681, 'following_count': 412, 'tweet_count': 98814, 'listed_count': 13}",leDASHann,"{'description': {'mentions': [{'start': 56, 'end': 68, 'username': 'ADOCPodcast'}]}}",,1355325242751774724
46639219,False,False,,"Publicista y padre de profesión, tecknofrikie de afición - CAT-ESP-ENG #creatividad #fundraising
https://t.co/JVIyG0Mof0 
https://t.co/0FJSmvjrwg",Miguel Damaré,https://pbs.twimg.com/profile_images/921307297816641536/1aEfqDZh_normal.jpg,https://t.co/ZjrqMxnWQl,"{'followers_count': 426, 'following_count': 137, 'tweet_count': 21435, 'listed_count': 31}",mdamare,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZjrqMxnWQl', 'expanded_url': 'http://about.me/mdamare', 'display_url': 'about.me/mdamare'}]}, 'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/JVIyG0Mof0', 'expanded_url': 'http://damare.net', 'display_url': 'damare.net'}, {'start': 122, 'end': 145, 'url': 'https://t.co/0FJSmvjrwg', 'expanded_url': 'http://pildorasdecomunicacion.com', 'display_url': 'pildorasdecomunicacion.com'}], 'hashtags': [{'start': 71, 'end': 83, 'tag': 'creatividad'}, {'start': 84, 'end': 96, 'tag': 'fundraising'}]}}",Barcelona,1414867519001743363
