,protected,name,id,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
28687933,False,Youtube: Just Judz ✨,,“We screw boys like whores on Tequila” Greys Anatomy Stan account. Luna’s mommy 🖤,Judzii_Beb,https://t.co/kw9snhIKex,False,https://pbs.twimg.com/profile_images/1512602768002977797/xmwplTjW_normal.jpg,1362982206445092867,"{'followers_count': 5171, 'following_count': 1798, 'tweet_count': 409962, 'listed_count': 38}",Jamaica,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kw9snhIKex', 'expanded_url': 'https://youtu.be/Ak3Yy0lPPlo', 'display_url': 'youtu.be/Ak3Yy0lPPlo'}]}}"
837224391247286272,False,ًsaw mads,,— @NEEDYBRUlSES ✧ the universe must have divined this,societyfades,,False,https://pbs.twimg.com/profile_images/1519983076193054722/brozgy8l_normal.jpg,1512485142496907264,"{'followers_count': 1363, 'following_count': 863, 'tweet_count': 14215, 'listed_count': 23}",she they ♥︎ fan acc,"{'description': {'mentions': [{'start': 2, 'end': 15, 'username': 'NEEDYBRUlSES'}]}}"
1162876209098907648,False,🤮,,,thiccyyniccy,,False,https://pbs.twimg.com/profile_images/1192543208808599553/_7GRGpZ-_normal.jpg,,"{'followers_count': 18, 'following_count': 218, 'tweet_count': 1150, 'listed_count': 0}","Lagos, Nigeria",
952458518174543872,False,♒️,,Galicia calidade✌🏼,antiasm03,,False,https://pbs.twimg.com/profile_images/1384914537116209161/hw8sCsyB_normal.jpg,1499970421298499587,"{'followers_count': 95, 'following_count': 105, 'tweet_count': 802, 'listed_count': 0}",Patata,
727321274,False,Nahuel,,25 - A veces comento cosas y otras comparto lo que juego.,NahueldeC,,False,https://pbs.twimg.com/profile_images/1426215018815754245/NRHFqj80_normal.jpg,1507880894719090691,"{'followers_count': 188, 'following_count': 309, 'tweet_count': 2208, 'listed_count': 1}",,
4497188835,False,cip ☕️ 22,,what the muffin,RUBBERClP,,False,https://pbs.twimg.com/profile_images/1516656102213046274/vofTmE9U_normal.jpg,1516656498788782082,"{'followers_count': 705, 'following_count': 779, 'tweet_count': 58036, 'listed_count': 34}",any pronouns | 21,
549738160,False,Joshua Heslinga,,"A work in progress. Also a lawyer. Tweets reflect only personal thoughts, not those of any other person or entity. Retweet not necessarily an endorsement.",JoshuaHeslinga,,False,https://pbs.twimg.com/profile_images/2081707653/Yukon_summer03-chomp_forTwitter_normal.jpg,,"{'followers_count': 173, 'following_count': 749, 'tweet_count': 7557, 'listed_count': 7}","Greater Richmond, VA",
1436282284882149377,False,Romantic🅱️ink,,Call me Lola I draw,RomanticBink,,False,https://pbs.twimg.com/profile_images/1436294744825606152/k-peQr_l_normal.jpg,1485590656999477251,"{'followers_count': 15, 'following_count': 176, 'tweet_count': 189, 'listed_count': 0}",,
491501928,False,Gaspar Ventura M.,,"Jugador, entrenador, directivo, evaluador... todo waterpolo",GasparVenturaM,,False,https://pbs.twimg.com/profile_images/817313349365075968/6ehbRCrP_normal.jpg,,"{'followers_count': 1087, 'following_count': 1039, 'tweet_count': 18548, 'listed_count': 16}",Manresa,
1413347041,False,Bechamel,,Blog de críticas de discos y crónicas de conciertos de rock.,elcofrebechamel,,False,https://pbs.twimg.com/profile_images/3631643088/c7488cbd42210c26335597fddf59ee14_normal.jpeg,,"{'followers_count': 71, 'following_count': 337, 'tweet_count': 2253, 'listed_count': 2}",,
41921043,False,Mario 🇺🇦❣️,,"A favor del libre mercado y la libertad.

En contra de quienes se oponen a los antes mencionados.",mariomx2099,,False,https://pbs.twimg.com/profile_images/1498917798587813892/z92RSrWv_normal.jpg,1494368357193330691,"{'followers_count': 879, 'following_count': 1929, 'tweet_count': 7972, 'listed_count': 0}",Springfield ,
145691045,False,Mona B,,Not your type.,MonaBassel,https://t.co/xlCM0oMsRy,False,https://pbs.twimg.com/profile_images/1390390230746796034/L3k8JoVj_normal.jpg,,"{'followers_count': 789, 'following_count': 341, 'tweet_count': 36286, 'listed_count': 20}","Cairo, Egypt","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xlCM0oMsRy', 'expanded_url': 'http://clubcairo.wordpress.com', 'display_url': 'clubcairo.wordpress.com'}]}}"
1106672430,False,a,,i go back to you everytime,gmzperfect,,False,https://pbs.twimg.com/profile_images/1518909440195502080/p0o1kG1y_normal.jpg,1069365944059944960,"{'followers_count': 11720, 'following_count': 594, 'tweet_count': 257216, 'listed_count': 93}",she/her,
313591162,False,"Isabella Baumfree, M. Ed.",,"Phenomenal daughter, sister, aunt, friend, and woman. Retweets are not endorsements. Marine. Not really a Marine but if trans women are women I’m a Marine.",mybellmichell,,False,https://pbs.twimg.com/profile_images/1015745118287036417/eiJ-nS3__normal.jpg,,"{'followers_count': 1025, 'following_count': 2167, 'tweet_count': 132115, 'listed_count': 5}",Wakanda,
1488663122391019524,False,Henry Schilling,,I'm just trying to have a good day. @Dbacks fan,HenrySchilling,,False,https://pbs.twimg.com/profile_images/1520589478343159810/nEP_H2aD_normal.jpg,,"{'followers_count': 29, 'following_count': 73, 'tweet_count': 500, 'listed_count': 0}","Virginia, USA","{'description': {'mentions': [{'start': 36, 'end': 43, 'username': 'Dbacks'}]}}"
275921980,False,·˚ ༘ maría¨̮ ☾,,she/her (23) ; #버논: IT'S TIME 4 ME 2 SAY GDBYE— C U NEXT TIME!! – fe3h enthusiast ; 3d character animator in the making. art ig: mariasdrawings,looventeen,https://t.co/B95SPd8t7z,False,https://pbs.twimg.com/profile_images/1515003338680586247/CeMGsB1-_normal.jpg,1317141967994867712,"{'followers_count': 6542, 'following_count': 882, 'tweet_count': 157692, 'listed_count': 35}",ART 📌 / svt loona bts day6,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B95SPd8t7z', 'expanded_url': 'https://ko-fi.com/looventeen', 'display_url': 'ko-fi.com/looventeen'}]}, 'description': {'hashtags': [{'start': 15, 'end': 18, 'tag': '버논'}]}}"
930671903530012673,False,yadokari,,,yay_adokari,,False,https://pbs.twimg.com/profile_images/942800604669263872/rXXVr7f__normal.jpg,,"{'followers_count': 2, 'following_count': 0, 'tweet_count': 3056, 'listed_count': 0}",,
2469580346,False,Brock Helm,,Land Manager Central and Northern Alberta for Aggregates at Lafarge. Outdoor enthusiast. Hiker. Snowshoer. New Jersey Devils fan livin’ in Edmonton.,bhelm4,,False,https://pbs.twimg.com/profile_images/770009081402761218/CqNH7wVn_normal.jpg,,"{'followers_count': 61, 'following_count': 280, 'tweet_count': 3594, 'listed_count': 0}",edmonton Alberta,
63139550,False,Mr. Grumpy McGrumperson,,[insubordinate and churlish] - Mr. Garvey,risaldyt,https://t.co/TBFcDZkDLK,False,https://pbs.twimg.com/profile_images/784456249479798785/14TrfLlR_normal.jpg,1483786135281504256,"{'followers_count': 257, 'following_count': 362, 'tweet_count': 34941, 'listed_count': 5}",SRG/CGK/MES/KNO/LBP/JOG/HND,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TBFcDZkDLK', 'expanded_url': 'http://risaldyt.tumblr.com', 'display_url': 'risaldyt.tumblr.com'}]}}"
3267287232,False,michael,,,ExtMichael,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 45, 'following_count': 48, 'tweet_count': 2368, 'listed_count': 0}",,
1592100684,False,Nightmare on Joel Street,,"Comics, Real Housewives, Lifetime movies, higher ed, LGBTQ+ issues, and sometimes blogging. He/Him/His Tweets are my own opinions.",Joel_K_Kramer,https://t.co/E0e9sIa6bk,False,https://pbs.twimg.com/profile_images/378800000130612027/6e9f4f03206c19aba39aff78da5441bd_normal.jpeg,,"{'followers_count': 1839, 'following_count': 1834, 'tweet_count': 35382, 'listed_count': 55}","Knoxville, TN","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E0e9sIa6bk', 'expanded_url': 'http://arethereanymorecookies.blogspot.com', 'display_url': 'arethereanymorecookies.blogspot.com'}]}}"
108961919,False,大地 空＠四上,,"『ワッフル』です。既婚者。すぅ姉と慕ってた人。【2022年：ゆとりを持って穏やかに】『ポケモントレーナー』『(主に)智絵里・三船さん担当P』『グラスワンダー担当T』『SE』『両声類』やってます。ゼニガメ／カメックス／オノノクス／アブリボン／マホイップ が好き。
最近：パワプロを色んなモードで遊び中",earthwaffle,https://t.co/DQRmuemMdD,False,https://pbs.twimg.com/profile_images/1848143293/_________normal.png,1497644108533223428,"{'followers_count': 151, 'following_count': 462, 'tweet_count': 14800, 'listed_count': 11}",シンオウ地方出身カントー地方在住,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DQRmuemMdD', 'expanded_url': 'http://com.nicovideo.jp/community/co11674', 'display_url': 'com.nicovideo.jp/community/co11…'}]}}"
385528029,False,Mark Rich,,"Faithful fan and alum of Michigan State, the Cardinals, the Lakers, and the Cowboys. Sports writer. EVH forever $mrich32",Mark_Rich32,,False,https://pbs.twimg.com/profile_images/1459147761866137600/y1YQQlrH_normal.jpg,,"{'followers_count': 372, 'following_count': 1186, 'tweet_count': 10378, 'listed_count': 3}","East Peoria, Illinois",
765715541696864258,False,CholoSinFrenos56,,"100% negro cumbiero
Disca pero del palo
Hincha de Peñarol como todo mí barrio",_Ch0lo,,False,https://pbs.twimg.com/profile_images/1508662141057835008/ZOzFefjd_normal.jpg,1489199866454548481,"{'followers_count': 585, 'following_count': 1148, 'tweet_count': 34515, 'listed_count': 0}","Mendoza, Argentina",
247455412,False,David Pike,,Any views are my own,davidpike3,,False,https://pbs.twimg.com/profile_images/983024096341524480/e5YDwoY5_normal.jpg,,"{'followers_count': 57, 'following_count': 764, 'tweet_count': 1006, 'listed_count': 2}",Dublin,
742078772741033984,False,Una Cunningham,,,UnaCunningham4,,False,https://pbs.twimg.com/profile_images/1521180563046121474/ISF571ZD_normal.jpg,,"{'followers_count': 45, 'following_count': 472, 'tweet_count': 221, 'listed_count': 0}",,
1409597063445286915,False,Cherry T. Funrazor,,It/it,CherryTFunrazor,,False,https://pbs.twimg.com/profile_images/1409602556481970177/loYMcfcG_normal.jpg,,"{'followers_count': 31, 'following_count': 243, 'tweet_count': 813, 'listed_count': 0}",,
275122875,False,❤🐱🐶,,"Fan of  Shawn Mendes
 Breath, Smile and Repeat ❤",MrGreySmolder,,False,https://pbs.twimg.com/profile_images/1159018488637349890/od7KM8dj_normal.jpg,,"{'followers_count': 576, 'following_count': 76, 'tweet_count': 67077, 'listed_count': 4}","Community of Madrid, Spain",
814150435309309952,False,Alfonso Rodriguez,,🌵,alfonso_rodmar,,False,https://pbs.twimg.com/profile_images/1518978794773753856/9DK44nH4_normal.jpg,1515120757185126406,"{'followers_count': 234, 'following_count': 481, 'tweet_count': 2891, 'listed_count': 0}","Marchena, España",
2274363201,False,🤫,,Don't let all this distract you from the fact that the Boston Celtics are 1-1 in the second round of the 2022 NBA Playoffs.,ShoshoEscobar,https://t.co/HVsPx0rjyC,False,https://pbs.twimg.com/profile_images/1516769486938021896/eKNRHOML_normal.jpg,1304081476695269378,"{'followers_count': 665, 'following_count': 979, 'tweet_count': 6537, 'listed_count': 0}",free throw line,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HVsPx0rjyC', 'expanded_url': 'http://ZimSphere.co.zw', 'display_url': 'ZimSphere.co.zw'}]}}"
1312430957010587649,False,Злая невыспавшаяся сова,,"Мы ждали лета, пришла зима...
ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ
Ребята, давайте жить дружно, а если нет, то идите вслед за российским военным кораблём.",SovBezSna,,False,https://pbs.twimg.com/profile_images/1498427278778327047/Oh1Cph9f_normal.jpg,1440666300158603276,"{'followers_count': 128, 'following_count': 72, 'tweet_count': 14884, 'listed_count': 14}",В гостях у Оруэлла,
218196740,False,Eva🍋🍋,,"De naturaleza distraída...
 ⍟ ¡Avengers Assemble!✪ 
 Semper Fidelis //Opositora 💚💙👮‍♀️// We will hunt monsters",eryx26,,False,https://pbs.twimg.com/profile_images/1479196222569263106/3jOU2K4k_normal.jpg,1182783292384395266,"{'followers_count': 185, 'following_count': 752, 'tweet_count': 12913, 'listed_count': 5}","Region of Murcia, Spain",
149657890,False,冬中 🇯🇵🇧🇷,,early mornings feel the best,hkrzhl,,False,https://pbs.twimg.com/profile_images/1511828846726856704/17ZiUeJF_normal.jpg,1509577211841585160,"{'followers_count': 12, 'following_count': 179, 'tweet_count': 86, 'listed_count': 0}",,
520726668,False,Cristina Varo,,Hincha del Lega 💪🏼 También preparo cositas ricas sin gluten,CrisVaroDiaz,https://t.co/DJnM8mF8Lx,False,https://pbs.twimg.com/profile_images/1045227941947428864/c1V9M6Kq_normal.jpg,,"{'followers_count': 82, 'following_count': 287, 'tweet_count': 1388, 'listed_count': 3}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DJnM8mF8Lx', 'expanded_url': 'http://www.lacocinasingluten.com', 'display_url': 'lacocinasingluten.com'}]}}"
770365986742628352,False,BULLYT ❤️🌹,,ESTADO CIVIL: CANSADO CON HIJOS.,SKAYNETSUR2,,False,https://pbs.twimg.com/profile_images/770369326293671941/U9SaotAD_normal.jpg,1471110337558724616,"{'followers_count': 180, 'following_count': 633, 'tweet_count': 4484, 'listed_count': 1}",,
562024787,False,Eve Thunder🤡,,...,EveLNSter,,False,https://pbs.twimg.com/profile_images/1484204724597391365/lBJmRgLA_normal.jpg,,"{'followers_count': 203, 'following_count': 299, 'tweet_count': 10328, 'listed_count': 0}","Cordova, Spain",
1458373288418217986,False,Rishta Gurung,,Healing words,rishtagrg4,,False,https://pbs.twimg.com/profile_images/1494396815982137352/p-U7PYQ1_normal.jpg,,"{'followers_count': 1, 'following_count': 30, 'tweet_count': 126, 'listed_count': 0}",,
50877437,False,indiependent1,,"You follow me, I'll follow you.
MAGAts promptly blocked. #Resist",indiependent1,,False,https://pbs.twimg.com/profile_images/1329059793588400132/1D3zBq8D_normal.jpg,,"{'followers_count': 3652, 'following_count': 5000, 'tweet_count': 11544, 'listed_count': 1}",North Carolina & RVA,"{'description': {'hashtags': [{'start': 57, 'end': 64, 'tag': 'Resist'}]}}"
374772424,False,Frank Fleming,,"@Barstoolsports, 

https://t.co/LGR8iUQO7h   

@FranktheTankpod

https://t.co/Iro6GbebQ7

Use code FRANK at checkout for 10% off your order of Feltman’s",NjTank99,https://t.co/l6UCDxuBWO,True,https://pbs.twimg.com/profile_images/1486463400918011905/fax9aFCK_normal.jpg,1484200812909899783,"{'followers_count': 117727, 'following_count': 4555, 'tweet_count': 100920, 'listed_count': 406}","Belleville, NJ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l6UCDxuBWO', 'expanded_url': 'http://sportsecyclopedia.com/', 'display_url': 'sportsecyclopedia.com'}]}, 'description': {'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/LGR8iUQO7h', 'expanded_url': 'http://sportsecyclopedia.com', 'display_url': 'sportsecyclopedia.com'}, {'start': 65, 'end': 88, 'url': 'https://t.co/Iro6GbebQ7', 'expanded_url': 'http://linktr.ee/am2bf', 'display_url': 'linktr.ee/am2bf'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Barstoolsports'}, {'start': 47, 'end': 63, 'username': 'FranktheTankpod'}]}}"
990373012703731712,False,Toobad4xbox 🇵🇰,,God first 🙏 | COD Zombies YouTuber/Streamer with 2.7k subs | Team Captain for Team Big Time Rushers in Z4C2+3 | Thankful for everything 🙏,toobad4xbox,https://t.co/nJF1wyq2eW,False,https://pbs.twimg.com/profile_images/1392257772004286466/mIYS_BAZ_normal.jpg,1477375544450760706,"{'followers_count': 780, 'following_count': 661, 'tweet_count': 15177, 'listed_count': 2}",Moon,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nJF1wyq2eW', 'expanded_url': 'https://www.youtube.com/channel/UCicUNCN81eTkykwurO-J30g', 'display_url': 'youtube.com/channel/UCicUN…'}]}}"
1224958565540077568,False,Peter den Bolzen,,"Hoffentlich wird es nicht so schlimm, wie schon ist. - Karl Valentin",BolzenPeda,,False,https://pbs.twimg.com/profile_images/1514710086823915526/QUrBNuas_normal.jpg,1518486379289841664,"{'followers_count': 214, 'following_count': 281, 'tweet_count': 10210, 'listed_count': 1}",Burgenland,
240723795,False,Peter Petreli,,,PeterPetreli_xx,,False,https://pbs.twimg.com/profile_images/974818275032002560/BFmXIPL0_normal.jpg,1510581541503655940,"{'followers_count': 126, 'following_count': 794, 'tweet_count': 7514, 'listed_count': 0}",Camino hacia ningún lugar. . .,
883842541887651843,False,Vanilla Brown,,🐝💛 🏳️‍🌈 of the BLUE Ajah,onmywayalready,,False,https://pbs.twimg.com/profile_images/1458772082666450952/oaUqe7an_normal.jpg,,"{'followers_count': 553, 'following_count': 1527, 'tweet_count': 24183, 'listed_count': 2}",Somewhere along the Gossamer,
2230581691,False,Xanadial Tomas 🇨🇿,,"Certified The Floor is Lava expert.

No group should want me as an ally, I watch too many reality shows and I want to stab allies in the back to win it all.",BcTomasZelenka,,False,https://pbs.twimg.com/profile_images/1242747092839337988/KdG_UyT1_normal.jpg,1520700231049961474,"{'followers_count': 53, 'following_count': 318, 'tweet_count': 10540, 'listed_count': 5}",Česká republika,
1069916432333529088,False,zui,,a total trash mammal,das_hizui,,False,https://pbs.twimg.com/profile_images/1483849851427520519/yq1btfEH_normal.jpg,1486629184571015170,"{'followers_count': 1, 'following_count': 164, 'tweet_count': 278, 'listed_count': 0}",Kung saan-saan,
278555220,False,“Lets Just Have Fun Guys!!”🥳,,"I want to be classified as unreliable this year. I am tired and low on resources, please try Jesus or someone else. Not me beloved.💗🙏🏽🤞🏾",dokter_phil,https://t.co/HxYcmBe7Qr,False,https://pbs.twimg.com/profile_images/1480986024373329922/Yop1DAsV_normal.jpg,1481307326476951564,"{'followers_count': 8670, 'following_count': 7303, 'tweet_count': 50997, 'listed_count': 15}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HxYcmBe7Qr', 'expanded_url': 'https://www.instagram.com/dokter_phil/', 'display_url': 'instagram.com/dokter_phil/'}]}}"
