,location,verified,description,username,url,protected,pinned_tweet_id,name,id,public_metrics,profile_image_url,entities
133737395,深い森の教会にいる美少年の隣、KMNGKGGARNKTO,False,美少年ショタに看取られるまでは死ねない。無言でフォローしてごめんなさい。たまにR18G　成人済　　　　　　　　　　　　　　　午後ロー深夜映画民　　　　　　KMNGKGGARNKTO,yuicko,,False,1445471315104653327,ᴊɪᕮｻﾗ曼荼羅🕯️✴️⛈️✴️🕯️,,"{'followers_count': 154, 'following_count': 250, 'tweet_count': 96924, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1437300981109121027/8wIwTUiZ_normal.jpg,
778936272047910912,Kowikiでした,False,るいぱんこ,jbm_dd,https://t.co/t9bEjQWWTX,False,1517906437946494977,Ko-Cha🌓,,"{'followers_count': 354, 'following_count': 1147, 'tweet_count': 147525, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1509584353667411970/Et7-I0lb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t9bEjQWWTX', 'expanded_url': 'http://twpf.jp/jbm_dd', 'display_url': 'twpf.jp/jbm_dd'}]}}"
2854591,"Hangzhou, China",False,活动脚趾头。,leftface,http://t.co/L4VNDpNT1s,False,,Geno.Wong,,"{'followers_count': 44, 'following_count': 388, 'tweet_count': 622, 'listed_count': 2}",https://pbs.twimg.com/profile_images/2774343050/03d9c9de45e0a2cb9c51027fe18fb41d_normal.png,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/L4VNDpNT1s', 'expanded_url': 'http://laajo.com/weblog', 'display_url': 'laajo.com/weblog'}]}}"
4450496173,"Dallas, TX",False,icon: @adriotes on piccrew https://t.co/aQJKcwvHr4 | she/her | cannot stress enough that my opinions do not reflect those of my employer,ottercorg,https://t.co/1XCsIuB0lK,False,1509540499476078597,Emily Elizabeth (she/her),,"{'followers_count': 72, 'following_count': 80, 'tweet_count': 12932, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1224922656731873280/bGGkF5Tx_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1XCsIuB0lK', 'expanded_url': 'https://linktr.ee/ottercorg', 'display_url': 'linktr.ee/ottercorg'}]}, 'description': {'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/aQJKcwvHr4', 'expanded_url': 'https://picrew.me/image_maker/95230', 'display_url': 'picrew.me/image_maker/95…'}], 'mentions': [{'start': 6, 'end': 15, 'username': 'adriotes'}]}}"
291525845,,False,169 ✨🤍,drewsjustins,,False,,wins,,"{'followers_count': 10629, 'following_count': 7552, 'tweet_count': 88581, 'listed_count': 88}",https://pbs.twimg.com/profile_images/1436520634981310471/Mnd9Pvsi_normal.jpg,
396106855,,False,Yo soy yo y mis circunstancias.,monicareynols,,False,,•Mónica•,,"{'followers_count': 115, 'following_count': 128, 'tweet_count': 4038, 'listed_count': 0}",https://pbs.twimg.com/profile_images/548187334135803904/db0R53XF_normal.jpeg,
479961156,,False,,josoyakel,,False,,Alatake,,"{'followers_count': 3, 'following_count': 57, 'tweet_count': 388, 'listed_count': 0}",https://pbs.twimg.com/profile_images/611961168161308672/Auigyyln_normal.jpg,
427434475,Sevilla,False,,deMiguel_mld,,False,,Miguel Maldonado,,"{'followers_count': 125, 'following_count': 248, 'tweet_count': 3160, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1273746096162996230/WUkJcJLN_normal.jpg,
15694465,california,True,"synthesizer worker, record maker // film marketer // ampas // weltanschauung: vague dread",tritter,https://t.co/QbUVBGkmgw,False,776660847854706688,Michael Tritter,,"{'followers_count': 1690, 'following_count': 199, 'tweet_count': 14404, 'listed_count': 37}",https://pbs.twimg.com/profile_images/1466624129038053379/Xz0lTypF_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QbUVBGkmgw', 'expanded_url': 'https://linktr.ee/JEX_Records', 'display_url': 'linktr.ee/JEX_Records'}]}}"
58845037,"Seoul, Republic of Korea",False,Software Developer,kuniz37,https://t.co/dgVInxCW2C,False,,Jinuk Baek,,"{'followers_count': 14, 'following_count': 244, 'tweet_count': 227, 'listed_count': 0}",https://pbs.twimg.com/profile_images/565857585455054849/P3z963eN_normal.jpeg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dgVInxCW2C', 'expanded_url': 'http://jinukbaek.com', 'display_url': 'jinukbaek.com'}]}}"
1456877868,九州,False,グルコス/maimai/Fortnite(⚡️130)/Tetris(99/TE:C)/駅メモ 他,step_alter,https://t.co/AD5TdsApCX,False,1498975488718827521,step,,"{'followers_count': 835, 'following_count': 681, 'tweet_count': 113159, 'listed_count': 28}",https://pbs.twimg.com/profile_images/1345558651226865664/9UToT2Fn_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AD5TdsApCX', 'expanded_url': 'http://twpf.jp/step_alter', 'display_url': 'twpf.jp/step_alter'}]}}"
4864525333,ประเทศไทย,False,17 | (she/they) | SKZ | DMC | FF | MCU | multifandom,darnpanew97,,False,,xx,,"{'followers_count': 25, 'following_count': 693, 'tweet_count': 5469, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1439227645036662786/Z9jBe2Wf_normal.jpg,
17125408,Up North (try one north),False,I have been around.,ilgordon,,False,,Ian Gordon,,"{'followers_count': 183, 'following_count': 390, 'tweet_count': 980, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1484378518767423488/w42OJ3rM_normal.jpg,
789629914463043584,NYC,False,,awarteyy,https://t.co/uZyAwnBWNy,False,,LovedMar 🪂,,"{'followers_count': 690, 'following_count': 610, 'tweet_count': 184400, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1505106147992342532/gn1POYmJ_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uZyAwnBWNy', 'expanded_url': 'https://linktr.ee/awarteyy', 'display_url': 'linktr.ee/awarteyy'}]}}"
374986958,UK,False,"Personal account: bookaholic, flexing writing muscles and crafting away (crochet and knitting), done the cancer thing, living with lymphoedema ... still walking",ssuemg,,False,,sue morón garcía 🇪🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿📚📝🧶😷,,"{'followers_count': 284, 'following_count': 817, 'tweet_count': 3961, 'listed_count': 4}",https://pbs.twimg.com/profile_images/3470582010/d47bf194b257054a2a6d657ae06256d4_normal.jpeg,
2411650790,"London, England",False,"""can do"" canty | drums @OrganisedScum | he/him | 🎶 In heaven, there is no Twitter, that is why we're posting all the tweets 🎶",S_D_Canty,,False,,sean c,,"{'followers_count': 220, 'following_count': 913, 'tweet_count': 4752, 'listed_count': 3}",https://pbs.twimg.com/profile_images/949762256262389761/Al96ZxOh_normal.jpg,"{'description': {'mentions': [{'start': 23, 'end': 37, 'username': 'OrganisedScum'}]}}"
367058702,,False,"Watch Mob Psycho 100, Play 13 Sentinels: Aegis Rim. RTs ≠ Endorsement. Irfan#2843. If you crumble to someone saying poggers irl you're weak and wont survive.",irfanf_,,False,1421581178293784578,Irfan,,"{'followers_count': 100, 'following_count': 533, 'tweet_count': 85047, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1448615570073550849/pLDCaIrF_normal.jpg,
1450991186529996806,,False,,KebbetKingslee,,False,,Keeb,,"{'followers_count': 8, 'following_count': 261, 'tweet_count': 283, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1451426767554629636/jppj-Kut_normal.jpg,
1957932877,すま村,False,きらファン：JVVWHUZDJA　　　switch：SW-7497-7485-4978,FfOguma,,False,,くまにいさん,,"{'followers_count': 51, 'following_count': 60, 'tweet_count': 7246, 'listed_count': 1}",https://pbs.twimg.com/profile_images/970614893148758016/ryPlY_-v_normal.jpg,
151151350,Bonaerense,False,"Señor de la segunda década, Capricorniano ante todo, Futbolero, Radical (De los de antes). Sino me quieren en vida, cuando muera no me lloren ...",Nelson_J10,https://t.co/8OfSxl6t1n,False,,nelson juarez,,"{'followers_count': 29996, 'following_count': 1132, 'tweet_count': 278364, 'listed_count': 58}",https://pbs.twimg.com/profile_images/1498052426947039237/nmumv9Cf_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8OfSxl6t1n', 'expanded_url': 'https://www.instagram.com/nelsonjuarez10/', 'display_url': 'instagram.com/nelsonjuarez10/'}]}}"
1490711244164444164,"Manhattan, NY",False,,bigapplereviews,,False,,Apples,,"{'followers_count': 0, 'following_count': 84, 'tweet_count': 15, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1521911419280764933/3FgNLkF7_normal.jpg,
376642905,Peak district,False,,1suehird,,False,,Sue,,"{'followers_count': 272, 'following_count': 799, 'tweet_count': 15159, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1319426302600949762/XhZ2R4wL_normal.jpg,
130294846,"Concepción, Chile",False,"Flying under the radar since 1989. 

Él/He/Him. Amante de la comida. Seriéfilo. Audiovisual. Profe de inglés. Overthinker. #YoMeVacuno ✌",Nerdtor,https://t.co/oQannR3nok,False,1447773435300663300,What the Heck-tor? 🏳️‍🌈,,"{'followers_count': 413, 'following_count': 334, 'tweet_count': 19798, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1504990615234297860/vYDipbjG_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oQannR3nok', 'expanded_url': 'https://instagram.com/nerdtor/', 'display_url': 'instagram.com/nerdtor/'}]}, 'description': {'hashtags': [{'start': 123, 'end': 134, 'tag': 'YoMeVacuno'}]}}"
155710073,"Covington, WA",False,Just keeping on keeping on.,Elphie_1,,False,,Jamie Baker,,"{'followers_count': 46, 'following_count': 215, 'tweet_count': 800, 'listed_count': 0}",https://pbs.twimg.com/profile_images/563705536508477440/G_ZNyOvC_normal.jpeg,
1494730034976026625,,False,法学徒/ 予備試験/ とりあえずwordleやってます,si__mo__n,,False,,sáimən,,"{'followers_count': 0, 'following_count': 8, 'tweet_count': 122, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1503017055104434188/ELlsYm1__normal.jpg,
1488378969070182400,he/they | 21 | bi | bleck,False,"i live my life, breathe my air, knowing somehow i’m gonna get there, & i get lashed… | @mindofchalamet ❤️❤️",lijahfilms,https://t.co/GBdeFcdo9a,False,1509364606774431744,queen ‘lijah saw MoM,,"{'followers_count': 224, 'following_count': 535, 'tweet_count': 5750, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1522334486150762499/HzETxpnM_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GBdeFcdo9a', 'expanded_url': 'https://curiouscat.me/lijahfilms', 'display_url': 'curiouscat.me/lijahfilms'}]}, 'description': {'mentions': [{'start': 87, 'end': 102, 'username': 'mindofchalamet'}]}}"
438963234,"Lexington, KY",False,American. Kentuckian. Jew. Zionist. (Not necessarily in that order). Director of Jewish Student Life @ UofKY #COYS #BBN 5x AWL. Views shared are my own.,J_Sadle,,False,1448070519375515659,Justin Sadle 🇺🇦,,"{'followers_count': 475, 'following_count': 1254, 'tweet_count': 13201, 'listed_count': 4}",https://pbs.twimg.com/profile_images/3645785668/91bfacbcd1fa08068a845c47042e5e2a_normal.jpeg,"{'description': {'hashtags': [{'start': 109, 'end': 114, 'tag': 'COYS'}, {'start': 115, 'end': 119, 'tag': 'BBN'}]}}"
1033042261448085505,19 || 00:00,False,kohi 🧸☁️,aailynx,,False,,Ali⁷,,"{'followers_count': 124, 'following_count': 341, 'tweet_count': 23491, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1516951794081239041/jDCm2BaF_normal.jpg,
133613289,,False,さん付けで、あゆみん@おっさんです。音ゲーマー。,AU_MIN,https://t.co/xMrRdTsczu,False,1518112374410006530,あゆみん@おっ,,"{'followers_count': 494, 'following_count': 650, 'tweet_count': 177992, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1510210767143940098/_5VgKxwt_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xMrRdTsczu', 'expanded_url': 'http://twpf.jp/AU_MIN', 'display_url': 'twpf.jp/AU_MIN'}]}}"
159328137,"Phoenix, AZ",False,"Co-host of the Fanning the Flames podcast (@fantheflamesnba) on https://t.co/M2yw4HKLnr, CPA, dad, MCU aficionado.",DervishOfWhirl,,False,,Da Problem,,"{'followers_count': 503, 'following_count': 915, 'tweet_count': 11299, 'listed_count': 14}",https://pbs.twimg.com/profile_images/1500583416781148162/YvZwkFCh_normal.jpg,"{'description': {'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/M2yw4HKLnr', 'expanded_url': 'http://brightsideofthesun.com', 'display_url': 'brightsideofthesun.com'}], 'mentions': [{'start': 43, 'end': 59, 'username': 'fantheflamesnba'}]}}"
65414367,,False,,flamingonites,,False,,sandra vena,,"{'followers_count': 389, 'following_count': 511, 'tweet_count': 37129, 'listed_count': 4}",https://pbs.twimg.com/profile_images/844982466897035264/19bEapfT_normal.jpg,
15957671,"Denver, CO",True,"Chris is a 7 time Emmy Award winning tv host,  based in Denver. Views expressed are solely his own.",chrisparente,https://t.co/0fYcMvHvKv,False,,Chris Parente,,"{'followers_count': 14679, 'following_count': 2841, 'tweet_count': 54286, 'listed_count': 264}",https://pbs.twimg.com/profile_images/1504202900163076100/cBpt7d-B_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0fYcMvHvKv', 'expanded_url': 'http://www.cparente.com', 'display_url': 'cparente.com'}]}}"
152894106,"Denver, Colorado, USA",False,BLM 🖤 • ✌🏻❤️🥴🕉🏳️‍🌈✨⚛️ • she/her/they • IG: @emstrobe • mental health advocate • crystals + astrology enthusiast •,emstrobe,https://t.co/gNH1ecdnUB,False,,em-uh-lee,,"{'followers_count': 198, 'following_count': 630, 'tweet_count': 6339, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1288504303053729793/jIPENCx2_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gNH1ecdnUB', 'expanded_url': 'http://www.justafreespiritfromky.wordpress.com', 'display_url': 'justafreespiritfromky.wordpress.com'}]}, 'description': {'mentions': [{'start': 43, 'end': 52, 'username': 'emstrobe'}]}}"
11697632,"Hollywood, Los Angeles",False,Disappointed yet fatalistic.,Nowist,,False,,Hughes Hall,,"{'followers_count': 498, 'following_count': 2891, 'tweet_count': 45085, 'listed_count': 7}",https://pbs.twimg.com/profile_images/997588262557380608/Z-iXWkDm_normal.jpg,
1390262810870009857,"Miami, FL",False,"Hard nut to crack.
New account.",EriksenTrayvon,,False,,Tray Tray,,"{'followers_count': 39, 'following_count': 707, 'tweet_count': 1014, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1390267112661340161/d41QbPpQ_normal.jpg,
1453424612545421313,,False,"wordle, quordle, octordle, wordle2, katapat, katla, dordle, sedecordle",_aliiililii,,False,,alya,,"{'followers_count': 49, 'following_count': 75, 'tweet_count': 674, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1513199364499730433/Ut1kI0p7_normal.jpg,
177447988,"Los Angeles, CA",False,I love football.,annakralle,,False,502458965427752960,Anna,,"{'followers_count': 452, 'following_count': 771, 'tweet_count': 16697, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1362529819355795456/duD3tWIn_normal.jpg,
2323131526,"Virginia, USA",False,"I met a girl at 18 | Knew she meant the world to me | So I gave her everything | And she did the same for me | he/him,29 | metal/death/hard/core| BLM | LGBTQIA+",PJ_ILikeThat,,False,1325126629111320580,"Beaks to the Face, Wings to the Neck",,"{'followers_count': 353, 'following_count': 2368, 'tweet_count': 1528, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1515784710751928327/CYzvPLc0_normal.jpg,
3671034807,quin ✧ 25 ✧ he ✧ black/polish,False,"🚫 spoilers 🔞♘ bf/gf 💖 @aetherspurn
art @grimsglaw ♘ FFXIV, YGO, PKMN, SOULSBORNE, ACNH 
✿ ily: cole, roman, laur, zed, james, min, goo, cecil, amy, castle ✨",iytei,https://t.co/ZZxvIm96R9,False,1518388775034011648,🏳️‍⚧️ quin 🌿 elden ring guy ❤️ @6.1,,"{'followers_count': 178, 'following_count': 260, 'tweet_count': 12437, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1493330414399807493/B1ZqyJ_P_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZZxvIm96R9', 'expanded_url': 'https://iytei.carrd.co/', 'display_url': 'iytei.carrd.co'}]}, 'description': {'mentions': [{'start': 22, 'end': 34, 'username': 'aetherspurn'}, {'start': 39, 'end': 49, 'username': 'grimsglaw'}]}}"
3256098302,"California, USA",False,"22 he/him Linux enthusiast, music lover, shitposter",jakespillstea,https://t.co/RW283wqp0c,False,,jake,,"{'followers_count': 158, 'following_count': 486, 'tweet_count': 5613, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1270811423900200960/H3HHP8iN_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RW283wqp0c', 'expanded_url': 'https://open.spotify.com/playlist/2e9ff5naqsOx0PrZ6OK3Lh?si=sTKXp1NARVuw-amp0YhqSA', 'display_url': 'open.spotify.com/playlist/2e9ff…'}]}}"
1940858425,♡ 디노 • 문준휘 • 정한 ♡ ,False,ɪɴᴛᴊ-ᴛ 👑💎🥕🦦🦖🐰😇🐈🐯🐼⑰💙💗🍀,ffdddn,,False,1496476814109442050,ғᴇᴀᴛ.언니디노(ʀᴇᴀᴛ)🦦🦖🍀,,"{'followers_count': 48, 'following_count': 126, 'tweet_count': 104318, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1522613733687951360/fx29Y1Ob_normal.jpg,
1384562028,バルバレ,False,"ファイヤーエムブレム ファイアーエンブレム
このクリーチャーはブロックされない。",9ru8a,https://t.co/ZJY9RCQTRU,False,1257730076793159681,くるは𓁲,,"{'followers_count': 226, 'following_count': 179, 'tweet_count': 67928, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1415002609140731907/d2rX6A5c_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZJY9RCQTRU', 'expanded_url': 'http://mstdn.jp/@9ru8', 'display_url': 'mstdn.jp/@9ru8'}]}}"
267914786,Sevilla,False,"Radio, periodismo, deporte, #futbol #Betis #SevillaFC #sevillahoy #Carnaval #libros #series #gastronomia #cine. Trabajo en Onda Cero.",carlos_hidalgo2,https://t.co/PG8GmzErBi,False,,Carlos Hidalgo,,"{'followers_count': 6624, 'following_count': 2437, 'tweet_count': 40166, 'listed_count': 136}",https://pbs.twimg.com/profile_images/1085280833299189760/8oMFkPKn_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PG8GmzErBi', 'expanded_url': 'http://ondacero.es/sevilla', 'display_url': 'ondacero.es/sevilla'}]}, 'description': {'hashtags': [{'start': 28, 'end': 35, 'tag': 'futbol'}, {'start': 36, 'end': 42, 'tag': 'Betis'}, {'start': 43, 'end': 53, 'tag': 'SevillaFC'}, {'start': 54, 'end': 65, 'tag': 'sevillahoy'}, {'start': 66, 'end': 75, 'tag': 'Carnaval'}, {'start': 76, 'end': 83, 'tag': 'libros'}, {'start': 84, 'end': 91, 'tag': 'series'}, {'start': 92, 'end': 104, 'tag': 'gastronomia'}, {'start': 105, 'end': 110, 'tag': 'cine'}]}}"
